rank,city,state,population,latitude,longitude
17772,Todd Mission,TX,122,30.2603497,-95.8304493
17773,Westfield,IA,122,42.7555427,-96.6056199
17774,Alpha,MI,121,46.043842,-88.377079
17775,Bromide,OK,121,34.4186435,-96.49400768
17776,Federal Dam,MN,121,47.2457909,-94.2159789
17777,Glen Echo Park,MO,121,38.7011622,-90.2978917
17778,Hamilton,IA,121,42.382945,-93.7083849
17779,Herndon,KS,121,39.909726,-100.785153
17780,Kirby,OH,121,40.813111,-83.4185349
17781,Lowndesville,SC,121,34.21261,-82.6495759
17782,Rowan,IA,121,42.7410526,-93.5509388
17783,Sinking Spring,OH,121,39.0729148,-83.3865113
17784,Sparks,OK,121,35.6108525,-96.81851182
17785,State Line City,IN,121,40.1973905,-87.52642905
17786,Steuben,WI,121,43.181093,-90.8587382
17787,Turner,MI,121,44.142519,-83.787764
17788,Ward,SC,121,33.857915,-81.729829
17789,Waverly,WA,121,47.3428468,-117.2282946
17790,Welton,IA,121,41.9080812,-90.5954147
17791,Alden,KS,120,38.2422335,-98.3120105
17792,Fairfield,KY,120,37.932222,-85.38388374
17793,Garvin,MN,120,44.2157398,-95.7582891
17794,Gilliam,LA,120,32.8270851,-93.8451793
17795,Harper,IA,120,41.3624875,-92.0510088
17796,Java,SD,120,45.503321,-99.886508
17797,Judith Gap,MT,120,46.677179,-109.75185
17798,Lamar,OK,120,35.0995359,-96.1275035
17799,Novice,TX,120,31.9876775,-99.62510902
17800,Ormsby,MN,120,43.8482894,-94.6977554
17801,Parksville,SC,120,33.7860851,-82.2183861
17802,Smithfield,KY,120,38.3867344,-85.2569005
17803,Starbuck,WA,120,46.5195882,-118.128845
17804,Austwell,TX,119,28.3902886,-96.8424275
17805,Beaver Bay,MN,119,47.2577364,-91.3002214
17806,Blacksville,WV,119,39.7200788,-80.2120156
17807,Browning,IL,119,40.1289355,-90.3720685
17808,Casa,AR,119,35.0228667,-93.047674
17809,Downsville,LA,119,32.6264515,-92.41294014
17810,Five Points,AL,119,33.0181788,-85.3502251
17811,Haynes,AR,119,34.8909277,-90.7920565
17812,Hickory Hill,KY,119,38.2875699,-85.5682938
17813,Lanesboro,IA,119,42.1843321,-94.6912959
17814,Marietta,MN,119,45.008297,-96.417551
17815,McFall,MO,119,40.1108327,-94.2232868
17816,New Salem,IL,119,39.7075473,-90.8476304
17817,Preston,KS,119,37.7589061,-98.553138
17818,Proctorville,NC,119,34.4766061,-79.0363154
17819,Rosendale,MO,119,40.0417427,-94.8231436
17820,Salem,SC,119,34.8898161,-82.9765364
17821,Stanley,ID,119,44.2161414,-114.9378523
17822,Tenakee Springs,AK,119,57.7805985,-135.2160999
17823,Thurston,NE,119,42.1837827,-96.5394986
17824,Turney,MO,119,39.6347238,-94.3210579
17825,Woodman,WI,119,43.0900963,-90.8014003
17826,Ackworth,IA,118,41.366012,-93.4734697
17827,Alton,UT,118,37.4389409,-112.483925
17828,Archer,IA,118,43.115257,-95.745847
17829,Branchville,VA,118,36.5704293,-77.2485797
17830,Brooks,MN,118,47.8145891,-96.0011917
17831,Riverton,MN,118,46.4599643,-94.0519325
17832,Rome,IA,118,40.9814147,-91.682387
17833,Rutland,IA,118,42.7591386,-94.297744
17834,Summertown,GA,118,32.7459918,-82.2762358
17835,West Line,MO,118,38.6322335,-94.5841213
17836,Williamson,IA,118,41.0877765,-93.2549305
17837,Wyeville,WI,118,44.0282977,-90.3845763
17838,Bairdstown,OH,117,41.1728305,-83.6079869
17839,Brookston,MN,117,46.8677233,-92.6038061
17840,De Graff,MN,117,45.2632935,-95.4678064
17841,Dora,NM,117,33.9386985,-103.3366192
17842,Falcon,MS,117,34.393164,-90.2564825
17843,Highland Beach,MD,117,38.9304935,-76.468171
17844,Jennette,AR,117,35.1664788,-90.4045448
17845,Longstreet,LA,117,32.0976637,-93.9521316
17846,Lublin,WI,117,45.0755468,-90.7272174
17847,McDonald,KS,117,39.7842595,-101.3719683
17848,Oelrichs,SD,117,43.178865,-103.230753
17849,Parrott,GA,117,31.8934963,-84.51325
17850,Summerville,OR,117,45.4884699,-118.0029941
17851,Yeoman,IN,117,40.668534,-86.72359264
17852,Antoine,AR,116,34.0362152,-93.4207343
17853,Brandt,SD,116,44.663575,-96.624222
17854,Centralia,IA,116,42.4722244,-90.8370739
17855,Cross Timbers,MO,116,38.0247532,-93.2268639
17856,Damar,KS,116,39.318897,-99.58261
17857,Frankfort Springs,PA,116,40.4805068,-80.4430594
17858,Galesburg,ND,116,47.2699845,-97.4064772
17859,Indian Village,IN,116,41.713937,-86.2355621
17860,Morland,KS,116,39.349449,-100.075685
17861,Morse Bluff,NE,116,41.4318194,-96.7679917
17862,Mount Ayr,IN,116,40.9519807,-87.299193
17863,Murtaugh,ID,116,42.491794,-114.1619483
17864,Nemaha,NE,116,40.3837713,-95.8518344
17865,Olean,MO,116,38.4108631,-92.5293537
17866,Robeline,LA,116,31.690445,-93.3046153
17867,St. Augustine,IL,116,40.7183728,-90.4109616
17868,Viola,KS,116,37.4830742,-97.6439386
17869,Westboro,MO,116,40.5347196,-95.3191476
17870,Winthrop,AR,116,33.8307964,-94.3526238
17871,Bernard,IA,115,42.3122305,-90.8318003
17872,Blenheim,SC,115,34.5106093,-79.6528382
17873,Bluff City,AR,115,33.7179547,-93.1332802
17874,Brussels,IL,115,38.9494939,-90.5887314
17875,Bushnell,NE,115,41.2321487,-103.8918864
17876,Deepstep,GA,115,33.0182076,-82.9690333
17877,Floris,IA,115,40.8650192,-92.3329613
17878,Fulton,AR,115,36.3783981,-91.8110982
17879,Higden,AR,115,35.5734108,-92.2032085
17880,Hillsboro,VA,115,39.198654,-77.7244269
17881,Holliday,MO,115,39.4944823,-92.1287851
17882,Jacksonville,GA,115,31.8126838,-82.9790358
17883,Lynndyl,UT,115,39.519119,-112.3757785
17884,Maiden Rock,WI,115,44.5608007,-92.3096252
17885,McIntire,IA,115,43.4358006,-92.5937915
17886,Medora,ND,115,46.9139028,-103.5243536
17887,Morrowville,KS,115,39.844448,-97.171698
17888,Newtown,MO,115,40.376498,-93.335037
17889,Old Shawneetown,IL,115,37.697279,-88.13905441
17890,Tatums,OK,115,34.4828626,-97.4616917
17891,Walthall,MS,115,33.6073419,-89.277291
17892,White Cloud,KS,115,39.9758165,-95.30004704
17893,Wildrose,ND,115,48.630584,-103.184351
17894,Ahmeek,MI,114,47.298812,-88.396501
17895,Alligator,MS,114,34.0895533,-90.7195453
17896,Clearmont,WY,114,44.640293,-106.381032
17897,Cosby,MO,114,39.8641616,-94.6782948
17898,Crary,ND,114,48.070835,-98.638443
17899,Culver,KS,114,38.970836,-97.758927
17900,Eagarville,IL,114,39.1118085,-89.78362504
17901,East Peru,IA,114,41.2267591,-93.9262466
17902,Elmdale,MN,114,45.8332987,-94.4925055
17903,Endicott,NE,114,40.0829726,-97.0980776
17904,Greenfield,OK,114,35.7286572,-98.3778459
17905,Haleburg,AL,114,31.4093,-85.13810121
17906,Hope,NM,114,32.810414,-104.7327601
17907,Macksburg,OH,114,39.6322955,-81.4565106
17908,Meadowbrook Farm,KY,114,38.2784035,-85.5752384
17909,Mount Etna,IN,114,40.7425444,-85.5619208
17910,Park,KS,114,39.112507,-100.358747
17911,Pritchett,CO,114,37.3707188,-102.8588108
17912,Tobias,NE,114,40.418059,-97.336155
17913,Ulen,IN,114,40.0630964,-86.4644453
17914,Wilkesville,OH,114,39.0745195,-82.3259856
17915,Windsor,SC,114,33.4818117,-81.5137177
17916,Alvo,NE,113,40.871944,-96.38751
17917,Armstrong,OK,113,34.0514845,-96.3452685
17918,Biscay,MN,113,44.8274625,-94.2749801
17919,Bishop Hill,IL,113,41.2017036,-90.1190054
17920,Bluffton,GA,113,31.51980115,-84.86906007
17921,Columbus,IL,113,39.9881027,-91.1468068
17922,Crystal,ND,113,48.5969371,-97.6695334
17923,Dawson,IA,113,41.8437018,-94.2218763
17924,Fleming,MO,113,39.1991752,-94.0655005
17925,Gann (Brinkhaven),OH,113,40.4694597,-82.1932728
17926,Longview,IL,113,39.8867002,-88.0664274
17927,Marietta,TX,113,33.173458,-94.5424232
17928,McIntosh,SD,113,45.92139,-101.3495764
17929,Melbeta,NE,113,41.783458,-103.5166265
17930,Monument,OR,113,44.819314,-119.4211007
17931,Mound Station,IL,113,40.005789,-90.87377791
17932,Rochester,KY,113,37.2125441,-86.8930493
17933,Templeville,MD,113,39.1362899,-75.7686992
17934,Willow,OK,113,35.0514437,-99.5095342
17935,Avoca,MN,112,43.949721,-95.643418
17936,Belden,NE,112,42.4131881,-97.2071933
17937,Edison,NE,112,40.2781222,-99.7768166
17938,Egypt,AR,112,35.8681298,-90.9456751
17939,Faxon,OK,112,34.4570243,-98.578949
17940,Fultonham,OH,112,39.8556235,-82.141532
17941,Galestown,MD,112,38.564542,-75.71460615
17942,Glasgow,IL,112,39.5506029,-90.4801247
17943,Goodrich,ND,112,47.474995,-100.126235
17944,Grass Range,MT,112,47.0266936,-108.8034309
17945,Ludlow,MO,112,39.6550151,-93.7021577
17946,Macon,NC,112,36.4387585,-78.0838809
17947,Midland,SD,112,44.071654,-101.155418
17948,Nora,IL,112,42.4558425,-89.9454009
17949,North Washington,IA,112,43.1180284,-92.4168452
17950,Oriska,ND,112,46.930533,-97.788992
17951,Vandervoort,AR,112,34.3808531,-94.3642501
17952,West Hampton Dunes,NY,112,40.77745775,-72.7102641
17953,Woodstock,MN,112,44.009134,-96.100581
17954,Bell Center,WI,111,43.2916462,-90.8267944
17955,Broughton,OH,111,41.0897714,-84.5352291
17956,Council Hill,OK,111,35.5559196,-95.6524256
17957,Cuney,TX,111,32.0323904,-95.4173571
17958,Flemington,MO,111,37.8047581,-93.5013125
17959,Goodridge,MN,111,48.144108,-95.80385903
17960,Hidalgo,IL,111,39.1558732,-88.1469826
17961,Lesterville,SD,111,43.0394406,-97.5956206
17962,Lillie,LA,111,32.9320846,-92.6568203
17963,Lone Oak,GA,111,33.1717883,-84.8160446
17964,Luzerne,IA,111,41.9059579,-92.1804916
17965,Martinsburg,IA,111,41.1789028,-92.2518487
17966,Melrose,IA,111,40.975204,-93.0496663
17967,Monterey,KY,111,38.422013,-84.8724493
17968,Ramah,CO,111,39.1216554,-104.165794
17969,Sikes,LA,111,32.080993,-92.486812
17970,Woodland,MS,111,33.7787271,-89.0514507
17971,Atwood,PA,110,40.7547867,-79.2664279
17972,Bloomington,NE,110,40.0941872,-99.0373651
17973,Cassoday,KS,110,38.0392911,-96.6387515
17974,Chautauqua,KS,110,37.146335,-96.2656966
17975,Coal Center,PA,110,40.0684067,-79.9017144
17976,Colony,OK,110,35.3486656,-98.6767351
17977,Forksville,PA,110,41.487473,-76.6021689
17978,Harmon,IL,110,41.7194795,-89.55606178
17979,Iron Junction,MN,110,47.4188278,-92.6034597
17980,Keomah Village,IA,110,41.2883419,-92.5365785
17981,Lester,AL,110,34.9906391,-87.1533469
17982,Linndale,OH,110,41.4450666,-81.7668154
17983,Ohlman,IL,110,39.3450445,-89.2186951
17984,Perley,MN,110,47.1776695,-96.8047502
17985,Saltaire,NY,110,40.63875895,-73.19520912
17986,Saulsbury,TN,110,35.0470333,-89.0878425
17987,Ashton,SD,109,44.994975,-98.497872
17988,Dacoma,OK,109,36.6594764,-98.5631366
17989,Des Moines,NM,109,36.7633643,-103.8331418
17990,Elk Falls,KS,109,37.3672642,-96.1886038
17991,Forest River,ND,109,48.2152672,-97.4681352
17992,Fountain Hill,AR,109,33.355227,-91.8508008
17993,Gay,GA,109,33.0937361,-84.5738151
17994,Haddam,KS,109,39.856948,-97.301702
17995,Jeddo,PA,109,40.9956401,-75.8963099
17996,Lake Annette,MO,109,38.6541773,-94.5082862
17997,Libertyville,AL,109,31.24329245,-86.46124406
17998,Memphis,NE,109,41.0950598,-96.4319172
17999,Ricketts,IA,109,42.1269332,-95.5750019
18000,Summitville,OH,109,40.6781165,-80.8861964
18001,Tampa,KS,109,38.5472314,-97.1530774
18002,Valentine,TX,109,30.5873662,-104.4965912
18003,West Middletown,PA,109,40.2428487,-80.4272882
18004,Anselmo,NE,108,41.6186027,-99.8635165
18005,Claremont,SD,108,45.671898,-98.01566
18006,Cornish,OK,108,34.1589827,-97.5969708
18007,Ekwok,AK,108,59.3514065,-157.4846306
18008,Hallett,OK,108,36.2339559,-96.5675251
18009,Leshara,NE,108,41.3297222,-96.4283583
18010,Normandy,TN,108,35.4520478,-86.2600811
18011,Pringle,SD,108,43.608592,-103.593806
18012,Raymer (New Raymer),CO,108,40.606653,-103.843839
18013,St. Marys,IA,108,41.3081707,-93.7318728
18014,Waterville,IA,108,43.2077573,-91.297633
18015,Andover,IA,107,41.9791933,-90.2517961
18016,Bartlett,NE,107,41.8854485,-98.5528181
18017,Colon,NE,107,41.2974531,-96.6094912
18018,Effie,MN,107,47.84022,-93.6429682
18019,Elmo,MO,107,40.5183264,-95.1155323
18020,Glenham,SD,107,45.53277,-100.271517
18021,Grafton,NE,107,40.628065,-97.713937
18022,Hitchcock,SD,107,44.629702,-98.4095385
18023,Jeisyville,IL,107,39.5772711,-89.4050918
18024,Kenton Vale,KY,107,39.0508939,-84.5191093
18025,Marne,IA,107,41.4513786,-95.1113809
18026,Mentor,MN,107,47.6984235,-96.1411666
18027,Monticello,MO,107,40.1183771,-91.7121074
18028,Octavia,NE,107,41.3480661,-97.0589235
18029,Ouzinkie,AK,107,57.920467,-152.474477
18030,Quamba,MN,107,45.9155122,-93.1732727
18031,Ruskin,NE,107,40.1439359,-97.8694279
18032,Ryder,ND,107,47.9175817,-101.6737656
18033,St. Paul,IA,107,40.7694791,-91.5171006
18034,Stockholm,SD,107,45.0996868,-96.8020104
18035,Strasburg,MO,107,38.7600099,-94.1663334
18036,Yale,SD,107,44.433867,-97.990088
18037,Alexandria,MO,106,40.3594887,-91.455432
18038,Aubrey,AR,106,34.7167646,-90.9003932
18039,Bisbee,ND,106,48.625836,-99.377918
18040,Blackey,KY,106,37.1400957,-82.979051
18041,Blakeslee,OH,106,41.5242175,-84.7302334
18042,Bridgeport,OK,106,35.5464397,-98.3845079
18043,Castine,OH,106,39.9317169,-84.6243989
18044,Kincaid,KS,106,38.0841964,-95.1535856
18045,Marie,AR,106,35.6120704,-90.0818542
18046,Marietta,NC,106,34.3690764,-79.1221944
18047,Moffat,CO,106,40.6083135,-108.252345
18048,North Buena Vista,IA,106,42.6797163,-90.9565172
18049,Novelty,MO,106,40.0125389,-92.2082381
18050,Odessa,MN,106,45.259687,-96.328943
18051,Sharon,GA,106,33.5598553,-82.7948629
18052,St. Paul,AR,106,35.8231959,-93.7652774
18053,Stoy,IL,106,38.9975424,-87.833085
18054,Summit,OK,106,35.6659324,-95.4227504
18055,Benton City,MO,105,39.1344837,-91.7651669
18056,Bunker Hill,KS,105,38.8744705,-98.69953264
18057,Castana,IA,105,42.0744332,-95.9086206
18058,Chain-O-Lakes,MO,105,36.5345131,-93.7249158
18059,Cowlington,OK,105,35.3074913,-94.7924271
18060,Goff,KS,105,39.663885,-95.932215
18061,Hunter,AR,105,35.0528692,-91.1262338
18062,McCool,MS,105,33.2020707,-89.3450703
18063,McKinley,MN,105,47.5127038,-92.4110144
18064,Osnabrock,ND,105,48.6688857,-98.1512186
18065,Paden,MS,105,34.6598159,-88.2658776
18066,Peach Orchard,AR,105,36.2786754,-90.6628897
18067,Peru,KS,105,37.088501,-96.0951098
18068,Powhatan,AR,105,36.0822925,-91.1184589
18069,Prairie View,KS,105,39.832508,-99.572607
18070,Ranger,GA,105,34.50097285,-84.71089514
18071,Shoal Creek Estates,MO,105,37.016847,-94.49302418
18072,Sweetwater,OK,105,35.421893,-99.91160301
18073,Wheatcroft,KY,105,37.4900457,-87.862796
18074,Yorkshire,OH,105,40.3253252,-84.4955081
18075,Belgrade,NE,104,41.4729068,-98.0679616
18076,Chuathbaluk,AK,104,61.5773105,-159.2613784
18077,Cromwell,IA,104,41.0394328,-94.4619067
18078,Eagle,MI,104,42.809901,-84.79105374
18079,Grand Falls Plaza,MO,104,37.0345178,-94.54069209
18080,Hastings,OK,104,34.2267578,-98.11004
18081,Homewood,PA,104,40.8139205,-80.3300668
18082,Montrose,MS,104,32.1243161,-89.2356169
18083,New Cambria,KS,104,38.879168,-97.505865
18084,Pearl,IL,104,39.4597701,-90.6259588
18085,Springerton,IL,104,38.1794917,-88.3542124
18086,Aquilla,TX,103,31.8518036,-97.2179777
18087,Armagh,PA,103,40.4536813,-79.0319742
18088,Craig,MO,103,40.1947194,-95.3710903
18089,Danvers,MN,103,45.2819049,-95.7519839
18090,Donegal,PA,103,40.112573,-79.3825351
18091,Fraser,IA,103,42.1264859,-93.9685535
18092,Lankin,ND,103,48.3118735,-97.9243159
18093,Luray,SC,103,32.8137772,-81.2398256
18094,Mason,WI,103,46.4351297,-91.0600339
18095,Middleburg,NC,103,36.3999837,-78.322989
18096,Otter Creek,FL,103,29.3249653,-82.7717811
18097,Rentiesville,OK,103,35.5214881,-95.4949781
18098,Slate Springs,MS,103,33.74285075,-89.37539368
18099,Smithfield,WV,103,39.4992118,-80.5618942
18100,St. Olaf,IA,103,42.9286198,-91.3860637
18101,Trosky,MN,103,43.889137,-96.256976
18102,Vidette,GA,103,33.0376503,-82.2473452
18103,Westwood,IA,103,40.9655832,-91.6237738
18104,Atlanta,NE,102,40.3678095,-99.4733834
18105,Campo,CO,102,37.105019,-102.5796377
18106,Church Creek,MD,102,38.5021645,-76.1520946
18107,Dudley,MO,102,36.7886649,-90.0931526
18108,Foss,OK,102,35.4544942,-99.1698099
18109,Halltown,MO,102,37.1934491,-93.6254034
18110,Lonsdale,AR,102,34.5445356,-92.8082249
18111,Millerville,MN,102,46.0674611,-95.5625433
18112,Pontoosuc,IL,102,40.6289307,-91.205425
18113,Powhatan,LA,102,31.8729402,-93.2012787
18114,Raritan,IL,102,40.6958732,-90.8273591
18115,Shelocta,PA,102,40.6558987,-79.3019834
18116,Soldier,KS,102,39.536106,-95.96416
18117,Strawn,IL,102,40.6525346,-88.3964427
18118,Tony,WI,102,45.4830249,-90.9926422
18119,Vernon,IL,102,38.8022697,-89.0870086
18120,Batesville,OH,101,39.913535,-81.28112655
18121,Cresbard,SD,101,45.169974,-98.948442
18122,Elsie,NE,101,40.8473891,-101.3887135
18123,Everton,AR,101,36.1553504,-92.9068374
18124,Hazel,SD,101,44.7598851,-97.3796098
18125,Hitchcock,OK,101,35.9689282,-98.3484059
18126,Iola,IL,101,38.8344904,-88.6281064
18127,Jansen,NE,101,40.1851939,-97.0836681
18128,Koyukuk,AK,101,64.8956515,-157.697427
18129,Loco,OK,101,34.3292549,-97.6811407
18130,Marmarth,ND,101,46.2950062,-103.9207615
18131,Naples,IL,101,39.7572686,-90.6073489
18132,Revillo,SD,101,45.016631,-96.571168
18133,Round Mountain,TX,101,30.433063,-98.34710503
18134,Sykeston,ND,101,47.464999,-99.399561
18135,Utica,KS,101,38.6439032,-100.1698521
18136,Alton,KS,100,39.4709268,-98.9481551
18137,Avilla,MO,100,37.1955756,-94.1297212
18138,Baldwin,IA,100,42.0741832,-90.8415301
18139,Belpre,KS,100,37.9500155,-99.1003825
18140,Casselman,PA,100,39.8856794,-79.211412
18141,Comstock,MN,100,46.659407,-96.748414
18142,Emington,IL,100,40.9697547,-88.3581096
18143,Fort Ransom,ND,100,46.5208041,-97.9262128
18144,Friendly,WV,100,39.5159085,-81.0592766
18145,Friendsville,PA,100,41.91649815,-76.04696076
18146,Gould,OK,100,34.6708977,-99.7712078
18147,Hanna,OK,100,35.2025992,-95.8904091
18148,Harrold,SD,100,44.524218,-99.739129
18149,Horace,KS,100,38.4764046,-101.790729
18150,Inman,NE,100,42.3817266,-98.5286245
18151,Keene,KY,100,37.943191,-84.6435397
18152,Latham,KS,100,37.5361329,-96.6419654
18153,Livonia,IN,100,38.5570015,-86.2774827
18154,Marietta,IL,100,40.5011518,-90.3926259
18155,Milledgeville,OH,100,39.5928392,-83.5874208
18156,Mooresville,MO,100,39.7452914,-93.717714
18157,Mosquero,NM,100,35.7764858,-103.9567775
18158,Rush Hill,MO,100,39.2114885,-91.72466707
18159,Shageluk,AK,100,62.667038,-159.553564
18160,Smoaks,SC,100,33.0896069,-80.8139879
18161,Toronto,IA,100,41.9050213,-90.8640346
18162,Brooklyn Heights,MO,99,37.169119,-94.38562171
18163,Hamburg,IL,99,39.230048,-90.7176242
18164,Kirvin,TX,99,31.7665548,-96.3302543
18165,Masonville,IA,99,42.4793593,-91.5911481
18166,Mount Erie,IL,99,38.515049,-88.2311536
18167,Munden,KS,99,39.913894,-97.538097
18168,Norman,NC,99,35.1705641,-79.7228453
18169,Pacific Junction,IA,99,41.0233519,-95.8014478
18170,Pindall,AR,99,36.0661852,-92.8812807
18171,Port Heiden,AK,99,56.941863,-158.5985322
18172,Sheldon,ND,99,46.585804,-97.491204
18173,Squaw Lake,MN,99,47.6324527,-94.1363333
18174,Starkweather,ND,99,48.451951,-98.883741
18175,Success,AR,99,36.4545056,-90.721506
18176,Wheaton,KS,99,39.5025625,-96.31897962
18177,Alpha,MN,98,43.6389343,-94.8709624
18178,Blountsville,IN,98,40.0596508,-85.2394106
18179,Broadwater,NE,98,41.5960969,-102.8525164
18180,Chain of Rocks,MO,98,38.9150505,-90.801518
18181,Fairfax,SD,98,43.027497,-98.8884228
18182,Green,KS,98,39.427776,-97.001961
18183,Huetter,ID,98,47.7039607,-116.849219
18184,Jericho,AR,98,35.2854656,-90.2271687
18185,Liberty,KS,98,37.15832885,-95.59840402
18186,Macksburg,IA,98,41.2147121,-94.1852321
18187,Marseilles,OH,98,40.7014449,-83.3927003
18188,Oberon,ND,98,47.923055,-99.2040184
18189,Okolona,AR,98,33.9973256,-93.3379532
18190,Pensacola,OK,98,36.455841,-95.12903144
18191,Powell,TX,98,31.1240819,-94.0888027
18192,Rozel,KS,98,38.1958479,-99.4031691
18193,Trommald,MN,98,46.5052416,-94.0183192
18194,Whitten,IA,98,42.2608178,-93.0054795
18195,Arion,IA,97,41.9491551,-95.4636115
18196,Bruno,NE,97,41.2839562,-96.9599922
18197,Country Club Heights,IN,97,40.123751,-85.68786423
18198,Fidelity,IL,97,39.1528243,-90.1645547
18199,Gerty,OK,97,34.8367575,-96.2897271
18200,Glen Flora,WI,97,45.4958022,-90.8940314
18201,Glenfield,ND,97,47.454955,-98.5667534
18202,Hope,ID,97,48.2481085,-116.3030924
18203,Mapleton,KS,97,38.0155485,-94.88331154
18204,Maunie,IL,97,38.0356015,-88.0455883
18205,Minneiska,MN,97,44.1949642,-91.8718246
18206,Morrison,MO,97,38.6728217,-91.6362808
18207,Mosby,MO,97,39.315559,-94.2938356
18208,Scottville,IL,97,39.4803252,-90.1048343
18209,Wentworth,MO,97,36.9929455,-94.0752847
18210,Wheeler,IL,97,39.0444253,-88.3176453
18211,White Earth,ND,97,48.380576,-102.7732376
18212,Williams,SC,97,33.0346074,-80.8426004
18213,Almont,ND,96,46.7252795,-101.5026443
18214,Belknap,IL,96,37.3250522,-88.9389557
18215,Blairstown,MO,96,38.5558482,-93.960774
18216,Carlton Landing,OK,96,35.2081641,-95.5485268
18217,Central City,SD,96,44.368171,-103.768363
18218,Eddyville,IL,96,37.4989389,-88.5878275
18219,Ferguson,IA,96,41.936934,-92.8657529
18220,Gem,KS,96,39.4269435,-100.896228
18221,Grandfather Village,NC,96,None,None
18222,Harman,WV,96,38.9224357,-79.5251648
18223,Hudson,KS,96,38.1055694,-98.6600832
18224,La Rose,IL,96,40.9822568,-89.2353629
18225,Morley,IA,96,42.0061198,-91.2462728
18226,Morrison,IA,96,42.3441514,-92.6738081
18227,Newburg,ND,96,48.7150177,-100.9129293
18228,Ridgely,MO,96,39.451898,-94.6373365
18229,Silerton,TN,96,35.340358,-88.8061674
18230,Sunburg,MN,96,45.3477401,-95.2383563
18231,Tennessee,IL,96,40.4124541,-90.8368406
18232,Vilas,CO,96,37.37368965,-102.4474336
18233,Walnut Hill,IL,96,38.4772714,-89.0434002
18234,Wann,OK,96,36.9153592,-95.8044244
18235,Woodston,KS,96,39.455288,-99.095645
18236,Allenville,MO,95,37.2217192,-89.7575929
18237,Arispe,IA,95,40.9494354,-94.2191198
18238,Bethany,IN,95,39.533714,-86.37724914
18239,Borup,MN,95,47.180293,-96.50578543
18240,Glen Lyn,VA,95,37.3681764,-80.8642459
18241,Granger,WY,95,41.5910195,-109.966791
18242,Jamestown,LA,95,32.3440452,-93.2118341
18243,McFarlan,NC,95,34.8123776,-79.9758956
18244,Spiritwood Lake,ND,95,47.0763803,-98.573153
18245,Spring Hill,IN,95,39.83394585,-86.1933122
18246,Collyer,KS,94,39.035435,-100.117483
18247,Eden,SD,94,45.6166221,-97.4198154
18248,Esmond,ND,94,48.03584,-99.762074
18249,Hardy,NE,94,40.0101762,-97.9270501
18250,Lewis and Clark Village,MO,94,39.5430515,-95.0527446
18251,Malmo,NE,94,41.2661152,-96.7222503
18252,Manville,WY,94,42.7791338,-104.617736
18253,Newfane,VT,94,42.9856359,-72.6559259
18254,Pocahontas,MO,94,37.5011609,-89.6389864
18255,Russellville,IL,94,38.8189345,-87.5316882
18256,Saltillo,IN,94,38.6650551,-86.289151
18257,Sinai,SD,94,44.244415,-97.040895
18258,South Bend,NE,94,41.0016652,-96.2452913
18259,Ten Broeck,KY,94,38.297014,-85.5810718
18260,Wallace,SD,94,45.0860724,-97.4759166
18261,Webster,IA,94,42.4326072,-94.184316
18262,Wainwright,OK,93,35.6126001,-95.5644248
18263,Alberta,MN,93,45.5732488,-96.0476086
18264,Brice,OH,93,39.91700175,-82.83114343
18265,Carleton,NE,93,40.2997989,-97.6785633
18266,Chignik,AK,93,56.2952778,-158.402222
18267,Deering,ND,93,48.395572,-101.05182
18268,Devol,OK,93,34.1959245,-98.5900596
18269,Fingal,ND,93,46.760533,-97.790382
18270,Horntown,OK,93,35.086904,-96.24765127
18271,Leadore,ID,93,44.680201,-113.358091
18272,Liverpool,IL,93,40.3917076,-90.0009491
18273,Lynnville,IL,93,39.686991,-90.3459561
18274,McDonald,NC,93,34.5541552,-79.175405
18275,Otway,OH,93,38.866462,-83.1874041
18276,Palmetto,LA,93,30.7174143,-91.9092821
18277,Peaceful Village,MO,93,None,None
18278,Revere,MN,93,44.221144,-95.36058742
18279,Rocklake,ND,93,48.7902841,-99.2462492
18280,Viola,TN,93,35.5384072,-85.859149
18281,Washington,AR,93,35.9672625,-94.2280656
18282,Weldon Spring Heights,MO,93,38.70555955,-90.68500486
18283,Cordova,NE,92,40.71723,-97.353103
18284,Dodson,TX,92,34.7667605,-100.0240059
18285,Cambridge,KS,92,37.316988,-96.66633225
18286,Foley,MO,92,39.0464386,-90.742347
18287,Bearcreek,MT,92,45.1608855,-109.1577101
18288,Black Springs,AR,92,34.4611783,-93.7121743
18289,Hillview,IL,92,39.4506034,-90.5412356
18290,Liebenthal,KS,92,38.6550128,-99.3192707
18291,Linwood,NE,92,41.4134933,-96.9318547
18292,O'Brien,TX,92,33.37755525,-99.84347488
18293,Olmitz,KS,92,38.516679,-98.9364797
18294,Redfield,KS,92,37.8368943,-94.8808391
18295,Reeds,MO,92,37.1161702,-94.1657732
18296,Sageville,IA,92,42.5666395,-90.719706
18297,St. Anthony,MN,92,45.0283001,-93.2187368
18298,St. Leo,MN,92,44.7170862,-96.05266568
18299,Barneston,NE,91,40.048335,-96.576965
18300,Canova,SD,91,43.880934,-97.50407
18301,Farmington,DE,91,38.8692801,-75.5785368
18302,Formoso,KS,91,39.78001,-97.992267
18303,Gum Springs,AR,91,33.9787123,-92.2740373
18304,Hartwick,IA,91,41.7847209,-92.3435179
18305,Holt,MN,91,48.2919155,-96.1925311
18306,Lengby,MN,91,47.5157697,-95.635869
18307,Longtown,MO,91,37.6705325,-89.77335553
