rank,city,state,population,growth,latitude,longitude
12156,Alden, MN,661,43.6703382,-93.5761961
12157,Bettsville, OH,661,41.2464423,-83.2357552
12158,Elgin, NE,661,41.9832688,-98.08455
12159,Cleveland, MO,661,38.6791771,-94.593566
12160,Davis, WV,660,39.1287273,-79.4647632
12161,Briar Creek, PA,660,41.0545648,-76.2918106
12162,La Belle, MO,660,40.1169859,-91.9126711
12163,Napoleonville, LA,660,29.9404803,-91.0248214
12164,New Underwood, SD,660,44.09332,-102.836282
12165,Prentice, WI,660,45.5460749,-90.2865388
12166,Paragon, IN,659,39.3950468,-86.562499
12167,Sandy Lake, PA,659,41.3486674,-80.0822822
12168,Irvington, IL,659,38.4391517,-89.1627456
12169,Lynn, AL,659,34.0470483,-87.54974
12170,Stephen, MN,658,48.4506658,-96.872862
12171,Stratton, CO,658,43.0428562,-72.9109334
12172,Chevy Chase Section Five, MD,658,38.9842172,-77.074449
12173,Clarkson, NE,658,41.7267357,-97.1223943
12174,Coggon, IA,658,42.2808248,-91.5304412
12175,Onida, SD,658,44.7056399,-100.0654723
12176,Shipshewana, IN,658,41.6728282,-85.5802634
12177,Green City, MO,657,40.268655,-92.953262
12178,New Market, MD,656,39.3814276,-77.2733519
12179,Ririe, ID,656,43.63131,-111.773593
12180,Canistota, SD,656,43.597758,-97.290617
12181,Harmony, IN,656,39.5364433,-87.0723528
12182,Hideout, UT,656,40.64715165,-111.40076806669943
12183,McBain, MI,656,44.193623,-85.213376
12184,Philadelphia, TN,656,35.6795198,-84.4038148
12185,Cowley, WY,655,44.883286,-108.469565
12186,Woonsocket, SD,655,44.053598,-98.275643
12187,Shawnee, OH,655,39.6047915,-82.2115368
12188,Kadoka, SD,654,43.833882,-101.509866
12189,Spring Valley, KY,654,38.297014,-85.61135
12190,Asharoken, NY,654,40.9279317,-73.3599174
12191,Ava, IL,654,37.8883846,-89.4948169
12192,Newton, GA,654,33.5715512,-83.8446101
12193,Rose City, MI,653,44.421406,-84.116667
12194,Conneaut Lake, PA,653,41.6033875,-80.3053416
12195,Flovilla, GA,653,33.253734,-83.8985171
12196,Galena, OH,653,40.2150625,-82.8799013
12197,Milnor, ND,653,46.259128,-97.456202
12198,Parks, LA,653,61.7960555,-157.3556542
12199,Peterstown, WV,653,37.3973437,-80.7992431
12200,Port Deposit, MD,653,39.6029087,-76.1132172
12201,Reece City, AL,653,34.0723186,-86.0333062
12202,Ridgeway, WI,653,42.9998454,-89.9925395
12203,St. Charles, IA,653,41.288366,-93.8072107
12204,Strawn, TX,653,32.5520737,-98.4981091
12205,Webster, WI,653,45.8774469,-92.3674164
12206,Elysian, MN,652,44.1988205,-93.6733978
12207,Blairsville, GA,652,34.8759067,-83.958371
12208,Kanawha, IA,652,42.9354026,-93.7933677
12209,Lidgerwood, ND,652,46.075516,-97.151755
12210,North High Shoals, GA,652,33.8201195,-83.5059966
12211,Brighton, IA,652,41.1748831,-91.8199303
12212,Greendale, MO,651,38.6953291,-90.31317
12213,McAdenville, NC,651,35.2593056,-81.0753535
12214,Oxford, MD,651,38.6865072,-76.1716108
12215,Melrose, NM,651,34.4303525,-103.63246
12216,Sharptown, MD,651,38.5426155,-75.719376
12217,Wartrace, TN,651,35.527565,-86.3336445
12218,Blandinsville, IL,651,40.556152,-90.8659692
12219,Charleston, TN,651,35.2858415,-84.7575018
12220,Cherry Valley, AR,651,35.4020287,-90.7531682
12221,McIntyre, GA,650,32.8462583,-83.1907101
12222,Randall, MN,650,46.0910771,-94.5036199
12223,Sherman, MS,650,34.374756,-88.85764365037625
12224,Boyle, MS,650,33.7040028,-90.7264849
12225,Loretto, MN,650,45.0546855,-93.6355165
12226,Roxton, TX,650,33.5462168,-95.7257949
12227,Parkway Village, KY,650,38.2125705,-85.7402397
12228,Sutherland, IA,649,42.9742849,-95.4975638
12229,Bardwell, TX,649,32.2690354,-96.6961027
12230,Cotton Plant, AR,649,35.0034813,-91.2501639
12231,Forkland, AL,649,32.6483536,-87.8833858
12232,Kuttawa, KY,649,37.0589425,-88.1325257
12233,Lovelady, TX,649,31.1268496,-95.4454992
12234,Sheridan, MI,649,44.797194,-106.956179
12235,Shiloh, OH,649,40.9669947,-82.6005477
12236,Shoshoni, WY,649,43.2355642,-108.1105154
12237,Brownsboro Farm, KY,648,38.3028472,-85.596072
12238,Lyndon, IL,648,41.7175302,-89.9259481
12239,Mountain City, TX,648,30.0381161,-97.8909148
12240,Strathmoor Village, KY,648,38.2231261,-85.677739
12241,White Hall, WV,648,39.6328807,-79.95479373490052
12242,Irvona, PA,647,40.7745065,-78.553357
12243,Pinckard, AL,647,31.3112849,-85.5489659
12244,Littlefork, MN,647,48.3982981,-93.5544969
12245,Tripp, SD,647,43.3235158,-99.8941094
12246,Carney, OK,647,35.8083932,-97.012807
12247,Gates, TN,647,35.8384082,-89.4061836
12248,Grosse Tete, LA,647,30.4110276,-91.4337211
12249,Trafford, AL,646,33.835385,-86.76579058265801
12250,What Cheer, IA,646,41.401414,-92.354625
12251,Kirtland Hills, OH,646,41.623937,-81.307051
12252,Rock Island, OK,646,35.1828497,-94.47543
12253,Rolling Fields, KY,646,38.2678484,-85.6716283
12254,Trimble, MO,646,39.4711096,-94.5646761
12255,English, IN,645,38.3345045,-86.4641498
12256,Ozawkie, KS,645,39.2333317,-95.4669194
12257,Claflin, KS,645,38.525011,-98.5336841
12258,Hooversville, PA,645,40.1470217,-78.9119686
12259,Paxton, FL,644,30.9815697,-86.3074456
12260,Waleska, GA,644,34.3164826,-84.5521524
12261,Golden, IL,644,40.1092135,-91.0176357
12262,New Augusta, MS,644,31.2024033,-89.0347743
12263,Peletier, NC,644,34.730404,-77.0844229
12264,Roby, TX,643,32.7453814,-100.380352
12265,Thaxton, MS,643,34.308158,-89.1745727722996
12266,Balaton, MN,643,44.233296,-95.872242
12267,Frost, TX,643,32.0801526,-96.8066612
12268,Glenville, MN,643,43.572754,-93.2814262
12269,North Middletown, KY,643,38.1450772,-84.1113165
12270,Ostrander, OH,643,40.266172,-83.2126932
12271,Stamping Ground, KY,643,38.271739,-84.6863351
12272,Selby, SD,642,45.506379,-100.032066
12273,Alda, NE,642,40.8701915,-98.4674217
12274,Brooksville, KY,642,38.6825719,-84.0657632
12275,Elgin, ND,642,46.4038957,-101.8459791
12276,Fairmount, IL,642,40.0455911,-87.8305838
12277,Grand Mound, IA,642,41.8240279,-90.6477633
12278,Hartford, AR,642,35.0228761,-94.3813277
12279,Mifflin, PA,642,40.6099183,-77.6215085
12280,Millington, MD,642,39.258166,-75.8371586
12281,San Jose, IL,642,40.305598,-89.6028829
12282,Sheridan, MT,642,48.7625919,-104.5154683
12283,Marquette, KS,641,38.5555632,-97.8336559
12284,Beasley, TX,641,29.4974636,-95.9180099
12285,Shelby, IA,641,41.668243,-95.3163623
12286,Bendersville, PA,641,39.9825926,-77.2494276
12287,Crawford, MS,641,33.3015121,-88.6147687
12288,Franklin, ID,641,42.1093652,-111.8203389
12289,Elnora, IN,640,38.8783801,-87.0858431
12290,Lowry City, MO,640,38.1400275,-93.7268774
12291,Newport, NY,640,43.185904,-75.014648
12292,Russia, OH,640,40.2338211,-84.4096729
12293,Sherrard, IL,640,41.318924,-90.505966
12294,Clark, PA,640,41.2861669,-80.4275684
12295,Green Mountain Falls, CO,640,38.9339225,-105.02669434760277
12296,Indian Lake, TX,640,26.0892433,-97.5024853
12297,Worthington, PA,639,40.8384567,-79.6314598
12298,Sewickley Hills, PA,639,40.5817342,-80.1367249
12299,St. George, KS,639,39.191105449999995,-96.41584381505285
12300,Argyle, MN,639,48.3330251,-96.8207052
12301,Jarratt, VA,638,36.8161905,-77.47244469406392
12302,Norwalk, WI,638,43.8305238,-90.621521
12303,Simpson, LA,638,34.5834258,-87.000287
12304,Tamaroa, IL,638,38.137828,-89.2300807
12305,Agency, IA,638,40.9949671,-92.3068054
12306,Campbell, TX,638,33.1484243,-95.9517907
12307,Cranesville, PA,638,41.9050557,-80.3436755
12308,Cuyahoga Heights, OH,638,41.4271001,-81.6414489
12309,Fairfax, MO,638,40.3386088,-95.3933137
12310,Portal, GA,638,32.536246899999995,-81.9303166418949
12311,Dumont, IA,637,42.7501516,-92.9731317
12312,Avoca, WI,637,43.181933,-90.3245687
12313,Gaston, OR,637,45.4362259,-123.1392362
12314,Kingston, GA,637,34.2367172,-84.9450325
12315,Nortonville, KS,637,39.4166649,-95.3335839
12316,Silverton, CO,637,34.471346749999995,-101.30405487410314
12317,Trimble, TN,637,36.2031241,-89.190902
12318,Stockbridge, WI,636,44.0716558,-88.2989947
12319,Elaine, AR,636,34.3089334,-90.8546709
12320,New Market, IN,636,22.560119,88.3567351
12321,Patterson Heights, PA,636,40.7395097,-80.3292297
12322,Rule, TX,636,33.1845447,-99.8937059
12323,Huntington, AR,635,38.4192496,-82.445154
12324,Holcomb, MO,635,36.3992284,-90.0237041
12325,Trenton, TX,635,33.4306652,-96.3385926
12326,Caddo Valley, AR,635,34.1820388,-93.0710073
12327,Goldfield, IA,635,42.7353424,-93.920444
12328,Grove City, MN,635,45.1505185,-94.6830533
12329,Mulberry Grove, IL,634,38.925046,-89.2689626
12330,Westwood, KY,634,38.2800702,-85.5827385
12331,Allardt, TN,634,36.3807797,-84.8843258
12332,Cassadaga, NY,634,42.344225,-79.309489
12333,Elmwood, NE,634,40.8447737,-96.2920245
12334,Fort Cobb, OK,634,35.097838,-98.4356131
12335,Greenevers, NC,634,34.8223896,-77.9269273
12336,Hawley, TX,634,32.6133723,-99.8130377
12337,Martin, KY,634,37.8022242,-82.5077178
12338,Wausa, NE,634,42.4992989,-97.5379348
12339,Hill City, MN,633,46.9932847,-93.5985615
12340,Willisville, IL,633,37.9839401,-89.5895415
12341,Adams, TN,633,46.9723633,-118.5934644
12342,Florien, LA,633,31.4437889,-93.4573959
12343,Jasper, MN,633,43.849709,-96.397388
12344,Peck, MI,632,43.258636,-82.817433
12345,Naylor, MO,632,36.5753359,-90.6040037
12346,Bay View, OH,632,41.4686626,-82.8268547
12347,Bokchito, OK,632,34.0173184,-96.1427628
12348,Brookside, OH,632,40.0706279,-80.7609172
12349,Clermont, IA,632,43.0014743,-91.6533253
12350,Freeport, MN,632,45.66241,-94.6902307
12351,North Courtland, AL,632,34.6785215,-87.30816734402953
12352,Pe Ell, WA,632,46.571414,-123.296844
12353,Seaboard, NC,632,36.4901519,-77.4413634
12354,Tamms, IL,632,37.23505,-89.2700811
12355,Wheatland, PA,632,41.2009171,-80.497749
12356,Wingo, KY,632,36.6424148,-88.739153
12357,Winterstown, PA,632,39.8353793,-76.6180234
12358,Upper Marlboro, MD,631,38.8139804,-76.7575894
12359,Ansonville, NC,631,35.1045943,-80.1092259
12360,Fonda, IA,631,42.5813721,-94.8459922
12361,Mountainburg, AR,631,35.6356396,-94.167428
12362,Roseland, IN,630,41.7161591,-86.2525069
12363,Cokeburg, PA,630,40.1011832,-80.0672766
12364,Doolittle, MO,630,37.9403609,-91.8808812
12365,West Milford, WV,630,39.2009243,-80.4042579
12366,San Luis, CO,629,6.0428128,-74.9944061
12367,Cowden, IL,629,39.2483753,-88.8622895
12368,Knoxville, PA,629,40.414041,-79.9923717
12369,St. Paul, KS,629,37.517132000000004,-95.17604240058537
12370,Mer Rouge, LA,628,-20.1433784,57.4960039
12371,Bradley, AR,628,33.4494147,-92.16876
12372,Center City, MN,628,45.3938525,-92.8166024
12373,Earlsboro, OK,628,35.2675733,-96.8033538
12374,Harrisville, NY,628,44.152159,-75.321236
12375,Hopkinton, IA,628,42.344072,-91.2482814
12376,Matthews, MO,628,36.7592218,-89.5867458
12377,Nelsonville, NY,628,41.4246396,-73.9467374
12378,Pavo, GA,627,30.9595529,-83.73786064660365
12379,Castlewood, SD,627,44.722743,-97.030068
12380,Metamora, OH,627,41.7118216,-83.9102456
12381,Mount Victory, OH,627,40.5344995,-83.5204822
12382,Smelterville, ID,627,47.5426994,-116.1815561
12383,New Houlka, MS,626,34.033854500000004,-89.02165574280801
12384,Ursa, IL,626,40.0747682,-91.3673712
12385,Attica, KS,626,37.2414101,-98.226735
12386,Hayti Heights, MO,626,36.2339566,-89.7695279
12387,Holland, IN,626,38.2456081,-87.03611
12388,Pecan Hill, TX,626,32.4865278,-96.7858299
12389,Canton, OK,625,36.0535702,-98.588543
12390,Cheneyville, LA,625,31.0149128,-92.2873521
12391,Downey, ID,625,42.4285297,-112.1244073
12392,Eau Claire, MI,625,44.811349,-91.4984941
12393,Elberfeld, IN,625,38.1597668,-87.4483482
12394,Emlenton, PA,625,41.1806616,-79.7096141
12395,Garland, NC,625,34.785863,-78.39528950755911
12396,Harrah, WA,625,46.4042937,-120.54423
12397,Lecompton, KS,625,39.0450538,-95.3949264
12398,McIntosh, MN,625,47.6369051,-95.8864205
12399,Oneida Castle, NY,625,43.082681,-75.633659
12400,Timnath, CO,625,40.5294388,-104.9820861
12401,Big Run, PA,624,40.9670078,-78.8783657
12402,Chaumont, NY,624,44.066999,-76.130209
12403,Shipman, IL,624,39.1175462,-90.0442728
12404,Bath (Berkeley Springs), WV,624,39.6267975,-78.2279514
12405,Sedalia, NC,623,36.0673577,-79.6205812
12406,Tuxedo Park, NY,623,41.197024,-74.210391
12407,Silver Creek, MO,623,37.0406172,-94.4727235
12408,Lilydale, MN,623,44.9160768,-93.1260526
12409,Port Sanilac, MI,623,43.430858,-82.542424
12410,Round Lake, NY,623,42.9386872,-73.7898429
12411,Keystone, IA,622,41.9988889,-92.1979353
12412,Allgood, AL,622,33.9120429,-86.5094315
12413,Patterson Springs, NC,622,35.235407,-81.5145344
12414,Ulysses, PA,621,41.9039569,-77.7619374
12415,Evans Mills, NY,621,44.088325,-75.807381
12416,Higginson, AR,621,35.1948081,-91.7126368
12417,Montgomery, TX,621,30.301949,-95.5065944
12418,Vader, WA,621,46.4039185,-122.95733700260115
12419,Valleyview, OH,620,39.96487625,-83.07291773060578
12420,East Randolph, NY,620,42.172839,-78.947817
12421,Maple Hill, KS,620,39.084722,-96.028047
12422,North Troy, VT,620,44.996484,-72.4038299
12423,Okay, OK,620,35.8506548,-95.3182985
12424,Robbinsville, NC,620,35.3227597,-83.8069988
12425,South Dayton, NY,620,42.364227,-79.055595
12426,Velma, OK,620,34.4600839,-97.6739188
12427,Welch, OK,619,36.8745952,-95.0937744
12428,Bassett, NE,619,42.5867856,-99.5377243
12429,De Valls Bluff, AR,619,34.7832565,-91.4606413
12430,Verona, MO,619,36.9639476,-93.7957591
12431,White City, KS,618,38.7955599,-96.7358413
12432,Croghan, NY,618,43.895913,-75.392647
12433,Leary, GA,618,31.4857679,-84.5136768
12434,Burlington, IL,618,42.0528038,-88.5481412
12435,Simla, CO,618,39.1416551,-104.0838479
12436,Suttons Bay, MI,618,44.976666,-85.650639
12437,Washington, OK,618,36.6930592,-95.9078261
12438,Sidell, IL,617,39.9097575,-87.8211393
12439,Crescent, IA,617,41.3650699,-95.858422
12440,Dieterich, IL,617,39.0619868,-88.3797668
12441,Jamestown, PA,617,41.4847758,-80.4375687
12442,Lewis Run, PA,617,41.870896,-78.6614165
12443,Monroe, OR,617,44.3144375,-123.2974767
12444,Swink, CO,617,38.0140535,-103.6295875225423
12445,Stockton, UT,616,40.4531829,-112.3610404
12446,Oakland, PA,616,40.4389972,-79.9557454
12447,Webbers Falls, OK,616,35.5109296,-95.1299597
12448,Lucas, OH,615,41.6508446,-83.621321
12449,Turrell, AR,615,35.3765218,-90.2568406
12450,Alexandria, SD,615,43.653592,-97.782848
12451,Circle, MT,615,47.416675,-105.592222
12452,Crescent City, IL,615,40.7700351,-87.8589251
12453,Hardin, KY,615,37.6645815,-85.9634901
12454,Ingleside on the Bay, TX,615,27.8308996,-97.2226604
12455,St. Libory, IL,615,38.362586,-89.71333379989153
12456,New Hope, TX,614,33.2101158,-96.5652671
12457,Medaryville, IN,614,41.0805951,-86.8919629
12458,Pleasant Hope, MO,614,37.463098,-93.2726904
12459,Sugar Grove, PA,614,41.9822921,-79.3408607
12460,Hartford City, WV,614,39.0039677,-81.989028
12461,Gauley Bridge, WV,614,38.1686824,-81.1946927
12462,Hartville, MO,613,37.2508838,-92.5104447
12463,Richfield, NC,613,35.4701406,-80.2578343
12464,Kewanna, IN,613,41.0186527,-86.413337
12465,Grant Town, WV,613,39.5581383,-80.1817437
12466,Beverly Shores, IN,613,41.6925381,-86.9775319
12467,Barnum, MN,613,46.5030014,-92.6885313
12468,Ladonia, TX,612,33.4254134,-95.9470459
12469,Fairfield, WA,612,41.0072342,-91.9630039
12470,Evansville, MN,612,46.004128,-95.682824
12471,East Bend, NC,612,36.216528,-80.512558
12472,Dodge, NE,612,41.58577,-96.6789773
12473,Cushing, TX,612,31.8146179,-94.8404922
12474,Butler, KY,612,37.240158,-86.673921
12475,Unionville, NY,612,41.3018536,-74.5618147
12476,Galena, MD,612,39.3406983,-75.8786196
12477,Marion Heights, PA,611,40.8042531,-76.4649539
12478,Roper, NC,611,35.8779766,-76.6151847
12479,Provencal, LA,611,31.6529455,-93.202112
12480,Tower Hill, IL,611,39.3878184,-88.9606321
12481,Burnside, KY,611,36.9889661,-84.5999405
12482,Camden, IN,611,40.6086485,-86.5400013
12483,Clarks Hill, IN,611,40.2469805,-86.7250055
12484,Courtland, MN,611,44.2682979,-94.3402456
12485,Dexter, IA,611,41.5165588,-94.2282377
12486,Falls City, TX,611,28.9824418,-98.0170297
12487,Lahoma, OK,611,36.3875336,-98.0897864
12488,Vienna, MO,610,38.186712,-91.9472969
12489,Paoli, OK,610,34.8267449,-97.2591911
12490,Baileyton, AL,610,34.2623179,-86.6127712
12491,Carbonado, WA,610,47.081293,-122.05022714564826
12492,Cedar Bluffs, NE,610,41.397078,-96.6125242
12493,Franklin, IL,610,37.9765409,-88.9335327
12494,Holiday Hills, IL,610,42.2900226,-88.2248064
12495,Hopkins, MI,610,44.9271194,-93.4074945
12496,Milner, GA,610,33.1167891,-84.1965855
12497,Morganza, LA,610,30.738518,-91.5942819
12498,Eads, CO,609,38.4805615,-102.7818629
12499,Ireton, IA,609,42.9747053,-96.3183457
12500,Keithsburg, IL,609,41.0994792,-90.942643
12501,Beaver City, NE,609,40.1353697,-99.8284874
12502,Courtland, AL,609,34.6723126,-87.3297432
12503,Huntsville, UT,608,41.2607887,-111.7701709
12504,Menno, SD,608,43.239713,-97.577844
12505,North City, IL,608,37.9923395,-89.06446238919136
12506,Oaktown, IN,608,38.8711562,-87.4414083
12507,Oakwood village (Paulding County), OH,608,None,None
12508,Orleans, IA,608,43.4471778,-95.0924946
12509,Pickensville, AL,608,33.227345,-88.2664225
12510,Walden, CO,608,41.5612048,-74.1884806
12511,Plainview, AR,608,34.9891012,-93.2982055
12512,Arcadia, MO,608,37.5881058,-90.6290109
12513,Caneyville, KY,608,37.4242184,-86.4883148
12514,Dana, IN,608,15.37574275,77.8397151252919
12515,Dushore, PA,608,41.524242,-76.4007744
12516,Yatesville, PA,607,41.3034138,-75.7865824
12517,Fallston, NC,607,35.4284117,-81.5014757
12518,Kooskia, ID,607,46.1448942,-115.9779188
12519,Matador, TX,607,34.0120211,-100.822078
12520,Olustee, OK,607,34.548684,-99.422311
12521,Oxford, WI,607,43.7813661,-89.5726232
12522,Sharpsville, IN,607,40.3794822,-86.0886009
12523,Lawndale, NC,606,35.4140187,-81.5631474
12524,Port Matilda, PA,606,40.7996651,-78.0541814
12525,Portland, ND,606,47.4983191,-97.3703689
12526,Risingsun, OH,606,41.2694972,-83.4249267
12527,Andover, NJ,606,40.9859311,-74.7421089
12528,Rocky Ripple, IN,606,39.848097,-86.1724881
12529,Victory, NY,605,43.091857,-73.5917582
12530,Terry, MT,605,46.793063,-105.312209
12531,Addison, MI,605,41.931696,-87.9889556
12532,Grand Tower, IL,605,37.6264389,-89.4978743
12533,Moulton, IA,605,40.6849851,-92.6772505
12534,Ravenna, KY,605,37.6845272,-83.9529791
12535,Sutersville, PA,605,40.2365804,-79.8017975
12536,Carey, ID,604,43.307683,-113.944752
12537,Burke, SD,604,43.1825,-99.292045
12538,Danforth, IL,604,40.820312,-87.977818
12539,Dufur, OR,604,45.4531081,-121.1302238
12540,Eagleville, TN,604,35.7417436,-86.6496669
12541,La Crosse, VA,604,36.7001439,-78.0997185
12542,Minto, ND,604,48.2916547,-97.3714652
12543,Muir, MI,604,42.9958661,-84.9425013
12544,Prairie du Rocher, IL,604,38.0831081,-90.0959463
12545,Summit, AR,604,36.2522922,-92.6907213
12546,Thurston, OH,604,39.8403419,-82.5459933
12547,West Wildwood, NJ,603,39.0023352,-74.8243343
12548,Bull Creek, MO,603,36.7150606,-93.2035144
12549,Burlington, IN,603,49.7509938,-56.01480340660896
12550,Catawba, NC,603,35.6740563,-81.2107215
12551,Oak Grove, TX,603,32.5351369,-96.3194253
12552,Everly, IA,603,43.1602693,-95.3271691
12553,Hopkins Park, IL,603,41.0633666,-87.6250348
12554,Newell, SD,603,44.714708,-103.420744
12555,Babbie, AL,603,31.2796139,-86.3255085
12556,Poplar, WI,603,46.5838289,-91.7990773
12557,Ovid, NY,602,42.6764593,-76.8230111
12558,Verndale, MN,602,46.3982953,-95.0147464
12559,Greensboro, FL,602,30.5703914,-84.7431354
12560,Holly Grove, AR,602,34.5959311,-91.1998441
12561,Interlaken, NY,602,42.6170155,-76.7249502
12562,Loraine, TX,602,32.4077065,-100.7134977
12563,Pratt, WV,602,38.2103059,-81.3839626
12564,Hickory Flat, MS,601,34.6159327,-89.188404
12565,Bethlehem, GA,601,34.9020296,-84.0774118
12566,Briny Breezes, FL,601,26.5084054,-80.0508748
12567,Camp Douglas, WI,601,43.9226641,-90.2711682
12568,Glencoe, OK,601,36.2286641,-96.925591
12569,Godley, IL,601,41.2366987,-88.243672
12570,Pangburn, AR,601,35.4263113,-91.8388005
12571,Reidville, SC,601,34.8628986,-82.1142747
12572,Westfield, IL,601,39.4564247,-87.996146
12573,Buckley, IL,600,40.5969794,-88.0380959
12574,Eminence, MO,600,37.1506044,-91.357635
12575,Loch Lloyd, MO,600,38.829591,-94.59417689484965
12576,Micanopy, FL,600,29.5045307,-82.27959
12577,New England, ND,600,46.5391751,-102.8682231
12578,New London, NC,600,35.4431965,-80.2192225
12579,Pierron, IL,600,38.777744,-89.5937934464039
12580,Plum Grove, TX,600,30.2146577,-95.0949311
12581,Solon Springs, WI,600,46.3532743,-91.8224113
12582,Zanesville, IN,600,40.915775999999994,-85.28067275911489
12583,Bedford, KY,599,38.592563,-85.3177344
12584,Kellogg, IA,599,41.7176794,-92.9073502
12585,Lake Preston, SD,599,44.36358,-97.377294
12586,Minden, IA,599,52.2881045,8.9168852
12587,Plum City, WI,599,44.6291333,-92.1924003
12588,Big Sandy, MT,598,48.179976,-110.111445
12589,Lone Oak, TX,598,32.9951661,-95.9419408
12590,Manzanita, OR,598,45.718616,-123.9350384
12591,Ponce de Leon, FL,598,30.7229671,-85.9374357
12592,Queen City, MO,598,40.4091966,-92.5676916
12593,Remington, VA,598,38.5333517,-77.8084073
12594,Uvalda, GA,598,32.035743,-82.5081868
12595,Arnold, NE,597,41.4217774,-100.1947282
12596,Belt, MT,597,47.387633,-110.927528
12597,Cygnet, OH,597,41.2400521,-83.6432659
12598,Derby Center, VT,597,44.947407,-72.1339088
12599,Garfield, WA,597,46.4604687,-117.5294769
12600,Halstad, MN,597,47.3516282,-96.828626
12601,Huttig, AR,597,33.0418883,-92.1834015
12602,Miami, TX,597,35.6914588,-100.6384183
12603,Moores Hill, IN,597,39.1133883,-85.0880122
12604,Natchez, LA,597,31.7276555,-87.2605427
12605,Colmesneil, TX,596,30.9079752,-94.4221436
12606,Enfield, IL,596,38.0994913,-88.3375447
12607,Fayette City, PA,596,40.1003509,-79.840601
12608,Lakeside, IA,596,42.6214633,-95.1744757
12609,Margaretville, NY,596,42.1487726,-74.6487018
12610,Matthews, IN,596,40.3886531,-85.4994167
12611,Nelliston, NY,596,42.9347949,-74.6134755
12612,Stanford, IL,596,40.4347608,-89.2178643
12613,Virgin, UT,596,37.201902,-113.1878542
12614,Wyalusing, PA,596,41.6681309,-76.2618786
12615,Equality, IL,595,37.733936,-88.343376
12616,Wilson, LA,595,34.1620385,-97.4258551
12617,Post Oak Bend City, TX,595,32.6320777,-96.3135917
12618,Oconomowoc Lake, WI,595,43.1044514,-88.4592649
12619,Joliet, MT,595,45.4850626,-108.9703595
12620,Greenville, IN,595,38.3725644,-85.9863593
12621,Culbertson, NE,595,40.2297042,-100.8383708
12622,Bartelso, IL,595,38.5364382,-89.4664739
12623,Winfall, NC,594,36.2190463,-76.46383
12624,Overton, NE,594,40.7390089,-99.537717
12625,New Chapel Hill, TX,594,32.3051516,-95.1730025
12626,Murchison, TX,594,32.278482,-95.7496858
12627,Martin, LA,594,27.0673711,-80.3994412
12628,Colman, SD,594,43.982472,-96.814497
12629,Rockland, WI,594,43.9063552,-90.9193001
12630,Rolette, ND,594,48.7419695,-99.8380336
12631,Meadow, TX,593,33.337090599999996,-102.20597566765069
12632,Byron, WY,593,44.796341,-108.50651
12633,Dodge City, AL,593,34.0406562,-86.8858344
12634,Reedsville, WV,593,39.5106408,-79.7983924
12635,Soldiers Grove, WI,592,43.3952551,-90.7742959
12636,Colbert, GA,592,34.0378903,-83.2126517
12637,Corsica, SD,592,43.425268,-98.407302
12638,Pembina, ND,592,48.7530787,-97.5532833
12639,Ray, ND,592,48.344466,-103.165185
12640,Schaghticoke, NY,592,42.9000773,-73.5853939
12641,Waverly, KS,592,38.3934404,-95.6020989
12642,Exeter, NE,591,40.644174,-97.450327
12643,Michie, TN,591,35.0561963,-88.4353222
12644,Odessa, NY,591,42.336638,-76.7885635
12645,Algoma, MS,590,34.1762179,-89.0311739
12646,Arcadia, OH,590,41.1083868,-83.5168725
12647,Avon, SD,590,43.0049954,-98.0597954
12648,Whitsett, NC,590,36.0712466,-79.5644686
12649,Chenequa, WI,590,43.1116741,-88.3923189
12650,Firth, NE,590,40.532789,-96.606415
12651,Fowler, KS,590,37.3855792,-100.1956968
12652,Mechanicsburg, IL,590,39.8094911,-89.3973121
12653,St. Lucie Village, FL,590,27.4894819,-80.3397727
12654,Stuart, NE,590,42.5991677,-99.1426014
12655,Thomson, IL,590,41.9589158,-90.0992924
12656,Toksook Bay, AK,590,60.5311752,-165.1061256
12657,Hulbert, OK,590,35.9325964,-95.141348
12658,Boyce, VA,589,39.0931617,-78.0594426
12659,Browns Valley, MN,589,45.595239,-96.833407
12660,Clayhatchee, AL,589,31.2357293,-85.7227118
12661,Humboldt, SD,589,43.645256,-97.073947
12662,Irwinton, GA,589,32.8112594,-83.1726541
12663,Logan, KS,589,38.9058216,-101.1552381
12664,St. David, IL,589,40.4933728,-90.0487284
12665,Wibaux, MT,589,46.910018,-104.2215171
12666,Hoffman, NC,588,35.032378,-79.5475437
12667,Mound City, IL,588,37.0853292,-89.1625731
12668,Nome, TX,588,30.03577,-94.4243572
12669,Sinclairville, NY,588,42.263947,-79.258656
12670,Whitesburg, GA,588,33.4940017,-84.9138283
12671,Murrayville, IL,587,39.5856024,-90.2520645
12672,Augusta, IL,587,40.2300454,-90.9501342
12673,Bancroft, WV,587,38.5095347,-81.8398547
12674,East Nassau, NY,587,42.5078592,-73.5065006
12675,Silver Cliff, CO,587,39.5901981,-105.1932571
12676,Dorchester, NE,586,40.647228,-97.11337
12677,Wilsonville, IL,586,39.0708798,-89.8562091
12678,West Point, AL,586,34.2387103,-86.9591727
12679,Thomas, WV,586,39.1491974,-79.4979721
12680,Schram City, IL,586,39.1642139,-89.463698
12681,Kelso, MO,586,37.1906064,-89.5495329
12682,Gresham, WI,586,44.8530328,-88.7881604
12683,Etna Green, IN,586,41.2789335,-86.0461091
12684,Butterfield, MN,586,43.9583641,-94.7946255
