rank,city,state,population,latitude,longitude
3328,Grants,NM,9170,35.14726,-107.851446
3329,Elsmere,KY,9165,39.0125608,-84.6046663
3330,Des Peres,MO,9158,38.6049811,-90.4426837
3331,Waterford,CA,9158,37.6413202,-120.7604834
3332,Helena-West Helena,AR,9149,34.539412,-90.6155926
3333,Absecon,NJ,9136,39.4284503,-74.4957076
3334,Dayton,TX,9134,30.0473202,-94.8873913
3335,Perkasie,PA,9129,40.372048,-75.292676
3336,Willowbrook,IL,9127,41.7697533,-87.9358931
3337,Aliquippa,PA,9126,40.6102386,-80.267726
3338,Harrodsburg,KY,9112,37.762298,-84.8432852
3339,Brooksville,FL,9102,28.5552719,-82.3878709
3340,Cresskill,NJ,9101,40.9414874,-73.9593041
3341,Sunset Hills,MO,9099,38.5389423,-90.407341
3342,Raritan,NJ,9096,40.567181,-74.634683
3343,Chillicothe,MO,9087,39.7948749,-93.5532779
3344,East Grand Forks,MN,9079,47.9317013,-97.0175792
3345,Tuscumbia,AL,9068,34.7312005,-87.70253
3346,Little Falls,MN,9061,45.9763545,-94.3625024
3347,Riverside,IL,9061,41.8323474,-87.8153195
3348,Oak Grove,MN,9058,45.3407981,-93.326897
3349,Tiburon,CA,9052,37.8844389,-122.454565
3350,Cusseta-Chattahoochee County,GA,9048,32.3047293,-84.77638308
3351,Purcellville,VA,9040,39.1367717,-77.7147153
3352,Aberdeen,NC,9036,35.131547,-79.4294789
3353,Rockingham,NC,9031,34.9393201,-79.7739457
3354,Bee Cave,TX,9028,30.3085373,-97.94501
3355,Gibsonville,NC,9013,36.09791955,-79.54583336
3356,St. Anthony,MN,9007,45.0283001,-93.2187368
3357,Sandpoint,ID,9003,48.2765903,-116.553247
3358,Economy,PA,9003,40.631752,-80.1938574
3359,Beaver Falls,PA,8999,40.7520097,-80.3192295
3360,Angola,IN,8999,41.634874,-84.99928
3361,Manteno,IL,8999,41.2506759,-87.8314299
3362,Benton Harbor,MI,8982,42.1167065,-86.4541894
3363,Mount Pleasant,IA,8982,40.966312,-91.5539956
3364,Newark,NY,8980,43.0467301,-77.0952516
3365,Lake Park,FL,8980,26.8002153,-80.0661631
3366,Lynwood,IL,8978,41.5255648,-87.54056
3367,Fitzgerald,GA,8977,31.7220516,-83.25258669
3368,Big Rapids,MI,8976,43.698078,-85.483656
3369,Indian Harbour Beach,FL,8976,28.1489021,-80.5883855
3370,Sheffield Lake,OH,8973,41.48754,-82.101537
3371,Craig,CO,8969,40.5152491,-107.5464541
3372,Ladue,MO,8969,38.6497743,-90.3806725
3373,Harahan,LA,8967,29.9404826,-90.2031313
3374,Orting,WA,8965,47.0978795,-122.2042824
3375,Pulaski,VA,8961,37.0478983,-80.7797935
3376,Saline,MI,8961,42.1667072,-83.7816075
3377,Clayton,NJ,8960,39.6601148,-75.0921197
3378,Cloverdale,CA,8954,38.8054624,-123.017222
3379,Winslow,AZ,8943,35.0241874,-110.6973572
3380,Rice Lake,WI,8939,45.5027976,-91.7331646
3381,Haledon,NJ,8932,40.935654,-74.186256
3382,Windsor,WI,8925,43.2165866,-89.3402046
3383,Brownfield,TX,8916,33.1811661,-102.274237
3384,Lapeer,MI,8915,43.0904764,-83.2333705
3385,Plymouth,WI,8913,43.7486054,-87.977038
3386,Milton,WA,8907,47.2481166,-122.312837
3387,Highland Park,MI,8902,42.4055981,-83.0965829
3388,Seneca,SC,8900,34.6865321,-82.9527288
3389,Warrenton,MO,8892,38.810751,-91.150268
3390,Wesley Chapel,NC,8883,35.0070935,-80.6745131
3391,Oak Island,NC,8878,33.9046184,-78.0827699
3392,Tuskegee,AL,8870,32.4240286,-85.6916195
3393,North Haledon,NJ,8866,40.9550981,-74.1859782
3394,Fort Valley,GA,8863,32.5537585,-83.8874084
3395,Hoquiam,WA,8860,46.980929,-123.889335
3396,Cortez,CO,8855,37.3494528,-108.584073
3397,Coffeyville,KS,8847,37.0372999,-95.6163634
3398,Harwood Heights,IL,8836,41.9669615,-87.8076726
3399,Hardeeville,SC,8835,32.2802665,-81.0726108
3400,Signal Mountain,TN,8834,35.1223478,-85.3436973
3401,Caldwell,NJ,8831,40.8398218,-74.2765366
3402,Baxter,MN,8830,46.3433005,-94.286666
3403,Commerce,TX,8828,33.2442615,-95.9006353
3404,Franklin,NH,8828,43.4442432,-71.6472988
3405,Collingdale,PA,8824,39.91452125,-75.27759329
3406,Savoy,IL,8823,40.054753,-88.2517165
3407,Poteau,OK,8822,35.0568053,-94.6199966
3408,St. Pete Beach,FL,8822,27.71805,-82.76843047
3409,Altoona,WI,8817,44.8046825,-91.4432148
3410,Pitman,NJ,8814,39.73426055,-75.13089454
3411,Carbondale,PA,8812,41.5736935,-75.5018508
3412,Pleasant Hill,MO,8803,38.794218,-94.24767234
3413,Boonton,NJ,8802,40.9049515,-74.40537813
3414,Napoleon,OH,8794,41.3922726,-84.1252243
3415,Bath,ME,8788,43.910755,-69.820862
3416,Monona,WI,8779,43.0622189,-89.3340068
3417,Monmouth,IL,8778,40.9127103,-90.6472477
3418,Presque Isle,ME,8777,46.681479,-68.016357
3419,Oxford,NC,8775,36.3107004,-78.5908345
3420,Toppenish,WA,8774,46.3775015,-120.308938
3421,Graham,TX,8765,33.1020053,-98.581341
3422,Clanton,AL,8762,32.8387371,-86.6294262
3423,Maysville,KY,8761,38.6411854,-83.744365
3424,Port Jervis,NY,8754,41.3750937,-74.692663
3425,Lamesa,TX,8751,32.7357287,-101.9550202
3426,Highland Park,TX,8747,32.831563,-96.8007733
3427,Othello,WA,8739,46.8259742,-119.1752913
3428,Whitehouse,TX,8734,32.2268666,-95.2259279
3429,Rock Falls,IL,8724,41.7797533,-89.6889967
3430,Andalusia,AL,8715,31.3080607,-86.482424
3431,Guntersville,AL,8713,34.3581474,-86.2947041
3432,Park Hills,MO,8701,37.8517986,-90.5228976
3433,Orange Park,FL,8698,30.1654707,-81.7016346
3434,Milliken,CO,8696,40.354834,-104.8614173
3435,Providence,UT,8693,41.7062379,-111.8177
3436,Smithfield,VA,8693,36.9823313,-76.6310242
3437,Wyoming,OH,8692,39.2311692,-84.4657758
3438,Olney,IL,8692,38.7296538,-88.0846891
3439,Lake Villa,IL,8692,42.4169651,-88.0739708
3440,Jeannette,PA,8689,40.3281247,-79.6153198
3441,Glencoe,IL,8687,42.1350268,-87.7581188
3442,Hope,AR,8686,33.6670616,-93.5915665
3443,Booneville,MS,8681,34.6580327,-88.5666451
3444,Mascoutah,IL,8676,38.490327,-89.793154
3445,Thief River Falls,MN,8674,48.1172301,-96.1770667
3446,Audubon,NJ,8674,39.8909466,-75.0729504
3447,Hillview,KY,8669,38.0697889,-85.6855146
3448,Anthony,NM,8666,32.0058303,-106.596726
3449,Fort Mitchell,KY,8662,39.0595047,-84.5474432
3450,Cheviot,OH,8661,39.1570028,-84.6132787
3451,Taft,CA,8651,35.1424671,-119.456507
3452,Tecumseh,MI,8648,42.0039331,-83.9449417
3453,Chanute,KS,8642,37.6792135,-95.4572034
3454,Bryan,OH,8638,41.4747732,-84.5524508
3455,Olmsted Falls,OH,8628,41.375049,-81.9081937
3456,Clarendon Hills,IL,8625,41.7961237,-87.9551429
3457,Covington,TN,8616,35.5642474,-89.6464672
3458,York,SC,8615,34.9940654,-81.2421403
3459,Highland Heights,OH,8612,41.551995,-81.478452
3460,Fruitland Park,FL,8605,28.8613765,-81.9064705
3461,Winnemucca,NV,8603,40.9724275,-117.7348184
3462,Delavan,WI,8594,42.6330703,-88.6437138
3463,Sutherlin,OR,8593,43.3896628,-123.3123598
3464,Wharton,TX,8589,29.2454534,-96.2291474
3465,Corrales,NM,8584,35.2382346,-106.6069727
3466,Gonzales,CA,8576,36.5080741,-121.4447041
3467,Lancaster,SC,8575,34.7204257,-80.7709015
3468,Beebe,AR,8561,35.0735738,-91.8863516
3469,Skiatook,OK,8560,36.3684245,-96.0013847
3470,Minnetrista,MN,8557,44.923562,-93.7186813
3471,Old Forge,PA,8552,41.3711906,-75.7349144
3472,Spring Hill,KS,8547,38.7352605,-94.83607671
3473,Guadalupe,CA,8546,34.971644,-120.5718363
3474,Atmore,AL,8542,31.0237921,-87.4938708
3475,Liberty,TX,8539,30.0856736,-94.7856262
3476,Ellsworth,ME,8531,44.5434831,-68.4201819
3477,Gypsum,CO,8529,39.6469294,-106.951711
3478,West Long Branch,NJ,8524,40.2903891,-74.0176381
3479,Newton,NJ,8524,41.0582103,-74.7530943
3480,Malverne,NY,8521,40.6789916,-73.6740191
3481,Closter,NJ,8521,40.9731536,-73.9615262
3482,Lewistown,PA,8518,40.5992395,-77.571382
3483,Lake Geneva,WI,8504,42.5916836,-88.4334301
3484,Park City,KS,8503,37.8000123,-97.3183763
3485,Arab,AL,8498,34.3181497,-86.4958219
3486,Whitefish,MT,8492,48.450293,-114.3382853
3487,Swissvale,PA,8490,40.4236801,-79.8828275
3488,Butner,NC,8487,36.14268005,-78.80261815
3489,Richland Hills,TX,8484,32.8159623,-97.2280695
3490,Sallisaw,OK,8483,35.4587305,-94.7879436
3491,Hastings-on-Hudson,NY,8482,40.9946622,-73.8785922
3492,Conover,NC,8478,35.7065004,-81.2184383
3493,Glenwood,IL,8477,41.5424867,-87.6022765
3494,Ephrata,WA,8477,47.3176385,-119.553649
3495,Perryville,MO,8475,37.7275127,-89.8645455
3496,Orrville,OH,8471,40.8436664,-81.7640212
3497,Independence,KS,8464,37.2242358,-95.7083131
3498,Kennedale,TX,8463,32.646801,-97.2258465
3499,Park City,UT,8457,40.6460921,-111.4979963
3500,Barre,VT,8457,44.197467,-72.502213
3501,Kronenwetter,WI,8455,44.8221909,-89.5903989
3502,Olivette,MO,8452,38.6653297,-90.3759499
3503,Black Mountain,NC,8452,35.6122025,-82.3316874
3504,Bel Aire,KS,8448,37.7625125,-97.266988
3505,Montvale,NJ,8439,41.0467635,-74.0229173
3506,Stanwood,WA,8438,48.24216,-122.3520327
3507,Center Line,MI,8436,42.4850362,-83.0277002
3508,Gering,NE,8435,41.8226927,-103.66037
3509,Dunn,NC,8434,35.3062743,-78.6089028
3510,Cameron,MO,8433,39.7406116,-94.2376137
3511,Waukesha,WI,8430,43.0053145,-88.2473643
3512,Northfield,NJ,8428,39.3703942,-74.5501546
3513,Farmingdale,NY,8426,40.7328811,-73.4458564
3514,Fort Stockton,TX,8423,30.891901,-102.8836625
3515,Payette,ID,8415,44.0374651,-116.7651123
3516,Socorro,NM,8414,34.0572858,-106.8930799
3517,St. Marys,OH,8411,40.5422697,-84.3893962
3518,Duvall,WA,8410,47.7423219,-121.9856782
3519,Crete,IL,8407,41.4445334,-87.6313829
3520,Sitka city and,AK,8407,57.0524973,-135.337612
3521,Westwego,LA,8400,29.9060388,-90.1422962
3522,Miles City,MT,8397,46.4085273,-105.840981
3523,Edgewood,KY,8387,39.0186719,-84.581888
3524,Hondo,TX,8387,29.3474121,-99.1412026
3525,Elwood,IN,8387,40.2769834,-85.8419246
3526,Livingston,MT,8386,45.662436,-110.56104
3527,Menominee,MI,8384,45.5785741,-87.562159
3528,Pleasant Hills,PA,8382,40.3356252,-79.9606066
3529,Clinton,OK,8380,35.5156056,-98.9673069
3530,Mukwonago,WI,8373,42.8666803,-88.3334274
3531,Waite Park,MN,8360,45.51301545,-94.2606718
3532,Eaton,OH,8358,39.7439398,-84.6364891
3533,Gilberts,IL,8349,42.1034365,-88.3745145
3534,Orange Beach,AL,8347,30.2828398,-87.6246071
3535,Dalhart,TX,8347,36.0594772,-102.5132497
3536,Collinsville,OK,8346,36.3661205,-95.8398108
3537,Hampton,GA,8346,33.3870578,-84.2829784
3538,Flushing,MI,8344,43.0630834,-83.8510732
3539,St. Francis,MN,8342,45.3864283,-93.3597084
3540,Hood River,OR,8341,45.7087902,-121.5123728
3541,Virginia,MN,8337,47.52326,-92.536571
3542,Mont Belvieu,TX,8337,29.8477222,-94.890758
3543,Trinidad,CO,8335,37.169397,-104.5005411
3544,Kenilworth,NJ,8335,40.6760225,-74.289262
3545,Georgetown,SC,8333,33.376834,-79.2944965
3546,Somers,WI,8330,42.6402973,-87.9103563
3547,Winooski,VT,8330,44.4910402,-73.1861064
3548,Mount Joy,PA,8323,40.1098561,-76.5033406
3549,Orland,CA,8322,39.7471106,-122.191135
3550,Abingdon,VA,8321,36.7104018,-81.975249
3551,Princeton,IN,8315,38.355439,-87.5678034
3552,Monticello,AR,8308,33.6293427,-91.7912327
3553,Long Grove,IL,8308,42.1783584,-87.9978518
3554,Rhinelander,WI,8308,45.636623,-89.412075
3555,Hillsboro,TX,8305,32.0108506,-97.1303744
3556,Potsdam,NY,8303,44.671551,-74.9834272
3557,Rawlins,WY,8298,41.7907878,-107.239176
3558,Upper Saddle River,NJ,8295,41.0584299,-74.0984756
3559,Los Altos Hills,CA,8295,37.3796627,-122.1374637
3560,Runnemede,NJ,8291,39.8523358,-75.0679498
3561,Jerseyville,IL,8289,39.1200471,-90.3284479
3562,Perryton,TX,8289,36.3910033,-100.806001
3563,Oak Grove,MO,8289,39.0048397,-94.1291914
3564,Castle Shannon,PA,8282,40.3647917,-80.0222753
3565,Wynne,AR,8274,35.224533,-90.7867798
3566,Sioux Center,IA,8273,43.079692,-96.175672
3567,Price,UT,8267,39.5994095,-110.810714
3568,Jefferson City,TN,8262,36.122311,-83.4923961
3569,Carl Junction,MO,8262,37.1797645,-94.5649137
3570,Richfield,UT,8262,38.7724674,-112.0840943
3571,Fort Lupton,CO,8260,40.0847055,-104.813027
3572,Grandview Heights,OH,8253,39.9797863,-83.0407403
3573,Seaford,DE,8250,38.6413452,-75.6114584
3574,Doylestown,PA,8250,40.3100446,-75.1304588
3575,Oberlin,OH,8249,41.2939386,-82.2173786
3576,New Prague,MN,8247,44.5433331,-93.5760445
3577,Centerville,GA,8243,32.630145,-83.6896285
3578,Farmington,AR,8242,36.0420248,-94.2471515
3579,Wytheville,VA,8241,36.9479966,-81.0869747
3580,Sequim,WA,8241,48.0849312,-123.1096706
3581,Hatboro,PA,8239,40.1746252,-75.106825
3582,Lock Haven,PA,8239,41.1369077,-77.4471641
3583,Brookhaven,PA,8236,39.8693003,-75.3823039
3584,Cuero,TX,8235,29.0938036,-97.2900564
3585,Mason,MI,8235,43.9778831,-86.246291
3586,Pulaski,TN,8231,35.1998023,-87.0308412
3587,Dayton,MN,8226,45.243854,-93.5149576
3588,Wilson,PA,8222,40.6839875,-75.2418439
3589,Franklin,VA,8217,36.6776507,-76.9224609
3590,Orono,MN,8212,44.9713519,-93.6044033
3591,Mount Rainier,MD,8212,38.9364848,-76.9596981
3592,Corning,CA,8209,39.9276572,-122.1791556
3593,Selah,WA,8208,46.6540065,-120.530272
3594,Croton-on-Hudson,NY,8208,41.2083836,-73.8901688
3595,Stayton,OR,8203,44.8006775,-122.7945333
3596,Nevada,MO,8198,37.8381108,-94.3596185
3597,Bellevue,OH,8198,41.2736163,-82.8409057
3598,Pewaukee,WI,8195,43.0805651,-88.2612045
3599,Bellevue,PA,8190,40.4939576,-80.0517216
3600,Maplewood,MO,8188,38.6125521,-90.3245599
3601,Hillsdale,MI,8186,41.8779105,-84.5984396
3602,Cushing,OK,8184,35.9850639,-96.76697
3603,Maryville,IL,8184,38.724575,-89.98839965
3604,Oradell,NJ,8181,40.9543943,-74.0308504
3605,Denison,IA,8178,42.0177658,-95.3552757
3606,Milan,TN,8170,35.9197886,-88.7589489
3607,Camp Hill,PA,8170,40.2398118,-76.9199742
3608,Sheboygan Falls,WI,8165,43.7291617,-87.8106439
3609,Brentwood,MO,8164,38.6175522,-90.3492829
3610,Downingtown,PA,8162,40.0087246,-75.69902214
3611,Hornell,NY,8160,42.3278477,-77.6611025
3612,Rolling Hills Estates,CA,8160,33.7877943,-118.3581284
3613,Johnstown,NY,8157,43.0068689,-74.3676437
3614,Brazil,IN,8154,39.523652,-87.1250154
3615,Los Fresnos,TX,8152,26.0714502,-97.4770792
3616,Berkeley,MO,8148,38.7544952,-90.3312256
3617,Plain City,UT,8147,41.2979291,-112.0789165
3618,Charlestown,IN,8147,38.45312,-85.6702407
3619,Hillside,IL,8142,41.8778084,-87.9028398
3620,Paris,IL,8140,39.611146,-87.6961374
3621,Lochbuie,CO,8135,40.0111126,-104.716359
3622,York,NE,8133,40.871617,-97.6001401
3623,Harrisburg,IL,8129,37.7385,-88.5405213
3624,Geneseo,NY,8129,42.795896,-77.816947
3625,South Weber,UT,8125,41.1324486,-111.9302309
3626,Dormont,PA,8117,40.3959026,-80.0331092
3627,Butler,NJ,8116,41.0037087,-74.3415394
3628,Scott,LA,8116,30.2358873,-92.09539944
3629,Firebaugh,CA,8108,36.8588376,-120.456007
3630,Kirby,TX,8100,29.4613454,-98.3857901
3631,Senatobia,MS,8099,34.6175679,-89.9687011
3632,Joshua,TX,8098,32.4615291,-97.3880732
3633,Auburn,GA,8094,34.0136622,-83.8273503
3634,Roxboro,NC,8089,36.3937519,-78.9827881
3635,Oak Brook,IL,8086,41.8328085,-87.9289504
3636,Spotswood,NJ,8083,40.391774,-74.3984834
3637,Mahtomedi,MN,8075,45.0696886,-92.9516037
3638,Navasota,TX,8068,30.3874135,-96.0875066
3639,Wyoming,MN,8063,45.3363551,-92.9971631
3640,Sunnyvale,TX,8062,32.7965165,-96.5608242
3641,Scappoose,OR,8058,45.7572997,-122.8743589
3642,Stuttgart,AR,8056,34.5003748,-91.5526281
3643,Union,SC,8054,34.7151939,-81.6237462
3644,Quincy,WA,8053,47.2343673,-119.8535054
3645,Brunswick,MD,8046,39.3131621,-77.6281858
3646,Oak Hill,WV,8040,37.9723339,-81.1487136
3647,Clinton,NC,8037,42.625578,-82.9648348
3648,Ketchikan,AK,8037,55.3430696,-131.6466819
3649,Pismo Beach,CA,8036,33.7312058,-117.7697509
3650,Bondurant,IA,8035,41.7005441,-93.462157
3651,Fletcher,NC,8033,35.4306712,-82.5012316
3652,Lucas,TX,8029,33.0842854,-96.5766577
3653,Island Lake,IL,8027,42.2761341,-88.1920272
3654,Springfield,FL,8025,30.1532572,-85.6113154
3655,Vinton,VA,8021,37.2809707,-79.8969819
3656,Grand Blanc,MI,8020,42.9275277,-83.6299518
3657,Enoch,UT,8016,37.7733096,-113.0243929
3658,Carnegie,PA,8013,40.4086802,-80.0833885
3659,Aransas Pass,TX,8011,27.909666,-97.1503865
3660,Woodfin,NC,8010,35.633444,-82.5820725
3661,Antigo,WI,8006,45.140245,-89.152335
3662,Quincy,FL,8004,30.5871948,-84.5832619
3663,Montpelier,VT,8002,44.2602164,-72.575114
3664,Cleveland,TX,7999,30.3414794,-95.0900115
3665,Latrobe,PA,7983,40.317287,-79.3840301
3666,Woodland Park,CO,7983,38.9938016,-105.057045
3667,Port Jefferson,NY,7983,40.9465118,-73.0691257
3668,Moundsville,WV,7981,39.9203526,-80.7431407
3669,Farr West,UT,7979,41.29717,-112.0277329
3670,Zebulon,NC,7974,35.822168,-78.313199
3671,Alliance,NE,7971,42.0971897,-102.8707145
3672,Albion,MI,7970,42.243097,-84.7530304
3673,Albertville,MN,7970,45.2347086,-93.6642199
3674,Thompson's Station,TN,7960,35.802011,-86.9113908
3675,Broadview,IL,7956,41.8639201,-87.8533931
3676,North Bay Village,FL,7956,25.8462075,-80.1539351
3677,Three Rivers,MI,7953,41.9442722,-85.6346222
3678,Silvis,IL,7952,41.5122561,-90.4151301
3679,Kenton,OH,7951,40.6478171,-83.6089968
3680,Wahpeton,ND,7943,46.265879,-96.608863
3681,Lincolnshire,IL,7932,42.1900249,-87.9084039
3682,South Boston,VA,7932,36.6987494,-78.9013987
3683,South Beloit,IL,7932,42.4930708,-89.0367764
3684,Perry,IA,7929,41.8386737,-94.1069211
3685,Ponchatoula,LA,7927,30.4388041,-90.4414762
3686,Santa Clara,UT,7924,37.1330265,-113.6541406
3687,Ashland,WI,7918,46.2062319,-90.6802594
3688,Lexington,TN,7915,35.650903,-88.3933796
3689,Camden,SC,7907,34.2464886,-80.6070391
3690,Dexter,MO,7904,36.7932594,-89.9532508
3691,Bay Minette,AL,7894,30.8759255,-87.77662116
3692,Piedmont,OK,7884,35.6419952,-97.7464345
3693,Boonville,MO,7870,38.9751547,-92.7440277
3694,Park City,IL,7867,42.3483554,-87.8842397
3695,Humboldt,TN,7855,35.8197917,-88.9158953
3696,Newport,AR,7852,35.608376,-91.2688024
3697,Grove City,PA,7849,41.1579008,-80.0886631
3698,Siler City,NC,7848,35.7234734,-79.4622431
3699,Wagoner,OK,7846,35.9595442,-95.3694116
3700,Westlake Village,CA,7845,34.1460234,-118.8061794
3701,Timnath,CO,7839,40.5294388,-104.9820861
3702,Yreka,CA,7826,41.732616,-122.637766
3703,Emmett,ID,7819,43.8734979,-116.4993012
3704,Tyrone,GA,7817,33.4713249,-84.5972005
3705,Providence Village,TX,7812,33.2369489,-96.9689585
3706,Blair,NE,7812,41.5444379,-96.1250151
3707,Parkville,MO,7810,39.1896268,-94.6826891
3708,Bernardsville,NJ,7808,40.7186805,-74.5692273
3709,Bonner Springs,KS,7805,39.059726,-94.8835754
3710,Austell,GA,7797,33.8126059,-84.6343783
3711,Oak Grove,KY,7793,36.6650471,-87.4427878
3712,Ripon,WI,7792,43.8424502,-88.8372972
3713,Ripley,TN,7785,35.7453551,-89.5297973
3714,Grand Ledge,MI,7785,42.7533685,-84.7463757
3715,West Dundee,IL,7784,42.0980812,-88.2828581
3716,Rockton,IL,7781,42.4525157,-89.0723317
3717,Kill Devil Hills,NC,7777,36.0321186,-75.6776147
3718,Travelers Rest,SC,7771,34.9676167,-82.4434548
3719,Ruidoso,NM,7769,33.3315804,-105.6730991
3720,Corbin,KY,7768,36.9486986,-84.0968761
3721,Baldwinsville,NY,7766,43.158679,-76.33271
3722,Hampshire,IL,7758,42.0978028,-88.5303643
3723,Brevard,NC,7755,35.2334472,-82.7342919
3724,Palmyra,PA,7755,40.3088578,-76.5932369
3725,Jefferson,WI,7753,43.0055594,-88.8073273
3726,Webster City,IA,7751,42.4663069,-93.8252471
3727,Decorah,IA,7747,43.3041609,-91.7859098
3728,St. Joseph,MI,7745,41.9031963,-85.5356726
3729,Mount Horeb,WI,7742,43.008665,-89.7384145
3730,Tuttle,OK,7739,35.2908947,-97.8122658
3731,Campbell,OH,7731,41.0761424,-80.5932556
3732,Jersey Village,TX,7731,29.888578,-95.5699185
3733,Shorewood,MN,7728,44.9007963,-93.5891242
3734,Lake Dallas,TX,7722,33.1192875,-97.0255641
3735,Ludington,MI,7721,43.9555406,-86.4477416
3736,Princeton,IL,7716,41.368092,-89.4648145
3737,Bradford,PA,7715,41.9558963,-78.6439164
3738,Glen Ridge,NJ,7709,40.805378,-74.2037566
3739,Colonie,NY,7701,42.7178558,-73.8334554
3740,Fanwood,NJ,7699,40.6409555,-74.383846
3741,Wickenburg,AZ,7695,33.9680962,-112.7301353
3742,North Bend,WA,7695,47.4959464,-121.7851542
3743,Clinton,SC,7694,34.4726277,-81.8806562
3744,Seward,NE,7693,40.8695533,-97.1706676
3745,Hudsonville,MI,7692,42.870889,-85.865235
3746,Fairlawn,OH,7688,41.1326644,-81.6262051
3747,Round Lake Park,IL,7688,42.3569661,-88.0767465
3748,Bloomingdale,NJ,7685,41.002147,-74.3263326
3749,Madras,OR,7683,44.6334544,-121.1294872
3750,Chehalis,WA,7679,46.6599653,-122.9634322
3751,Brigantine,NJ,7669,39.4101171,-74.3645906
3752,Wellington,KS,7664,37.2675076,-97.3999395
3753,Newberry,FL,7662,29.6463535,-82.6065023
3754,Lamar,CO,7656,38.0872306,-102.6207497
3755,St. Johns,MI,7653,43.000928,-84.5585098
3756,Marion,NC,7652,35.6841022,-82.0091028
3757,Ilion,NY,7650,43.0150703,-75.0354347
3758,Chester,IL,7645,37.9136628,-89.8220505
3759,Harrisburg,SD,7638,43.431366,-96.69727
3760,Pearsall,TX,7637,28.8921939,-99.095033
3761,Inverness,FL,7624,28.8358176,-82.3303715
3762,Houghton,MI,7622,46.8591287,-88.7774734
3763,New Albany,MS,7618,34.4942683,-89.0078418
3764,Hales Corners,WI,7617,42.937515,-88.0486982
3765,Hubbard,OH,7610,41.156446,-80.569239
3766,Commerce,GA,7604,34.203997,-83.4571058
3767,Oak Ridge,NC,7595,36.1736211,-79.9892172
3768,Millersville,PA,7593,39.997998,-76.3545372
3769,Longboat Key,FL,7592,27.4125417,-82.6589881
3770,Kenai,AK,7590,60.5544444,-151.258333
3771,Ojai,CA,7590,34.4480495,-119.242889
3772,Canfield,OH,7588,41.025059,-80.760912
3773,Hartsville,SC,7588,34.3740431,-80.0734005
3774,Pittston,PA,7585,41.3259134,-75.7893604
3775,Woodlake,CA,7577,36.4135606,-119.0987176
3776,Clear Lake,IA,7574,43.1380915,-93.3792003
3777,Ashland,VA,7573,37.7594012,-77.4806603
3778,Marengo,IL,7572,42.2525476,-88.6078921
3779,Dunellen,NJ,7568,40.5892696,-74.4718201
3780,Ellwood City,PA,7564,40.8617303,-80.2864515
3781,Breaux Bridge,LA,7561,30.2735323,-91.8992837
3782,Macclenny,FL,7554,30.2821807,-82.1220569
3783,Floresville,TX,7554,29.1335781,-98.1561192
3784,New Cumberland,PA,7553,40.2323122,-76.8846956
3785,Williston Park,NY,7552,40.75649,-73.6448513
3786,Tell City,IN,7552,37.9514447,-86.7677663
3787,Lander,WY,7550,42.8330755,-108.730702
3788,Clewiston,FL,7548,26.7542312,-80.9336753
3789,Mount Sterling,KY,7545,38.0561079,-83.9431961
3790,Marshfield,MO,7540,37.3305711,-92.9064853
3791,Hastings,MI,7539,42.6458683,-85.2908404
3792,Eagle,CO,7538,39.6161124,-106.7172844
3793,Union,KY,7531,38.9458951,-84.680501
3794,Nibley,UT,7529,41.6745591,-111.8331194
3795,Arcadia,FL,7527,27.2158826,-81.8584164
3796,Wauseon,OH,7525,41.546069,-84.1362047
3797,River Oaks,TX,7524,32.7770737,-97.394463
3798,Independence,OH,7523,41.3816571,-81.6406872
3799,Escalon,CA,7523,37.7974273,-120.9966033
3800,New Paltz,NY,7523,41.7464972,-74.0844894
3801,Escalon,CA,7523,37.7974273,-120.9966033
3802,Great Neck Plaza,NY,7522,40.7867681,-73.7265202
3803,Fairfax,CA,7521,37.9872935,-122.587967
3804,Pocahontas,AR,7521,36.2612154,-90.9711021
3805,Hughson,CA,7518,37.5969577,-120.8660083
3806,Lampasas,TX,7517,31.1761363,-98.240563
3807,Fort Scott,KS,7513,37.8399791,-94.7082882
3808,Southwest Ranches,FL,7502,26.0587001,-80.3372733
3809,Monahans,TX,7498,31.5890519,-102.8861902
3810,Cotati,CA,7498,38.3266798,-122.706844
3811,Berlin,NJ,7497,39.7912262,-74.9290536
3812,Creston,IA,7487,41.0586002,-94.3613475
3813,Winfield,IN,7481,41.4053145,-87.2753119
3814,Briarcliff Manor,NY,7480,41.1456512,-73.8237456
3815,Bremen,GA,7474,33.7208676,-85.1456929
3816,Knoxville,IA,7472,41.3208297,-93.1093708
3817,Haddon Heights,NJ,7467,39.8773356,-75.0646165
3818,Kimberly,WI,7465,44.2717086,-88.3400807
3819,Iron Mountain,MI,7462,45.820233,-88.06596
3820,Brighton,MI,7461,42.5316918,-83.7846458
3821,DuBois,PA,7460,41.118651,-78.7622342
3822,Lexington,VA,7456,37.7840208,-79.4428157
3823,Inverness,IL,7449,42.1180815,-88.0961865
3824,Vernon,WI,7449,43.5811229,-90.8231247
3825,Sebastopol,CA,7448,38.4021127,-122.8242666
3826,Swainsboro,GA,7438,32.5973857,-82.3337376
3827,Prairie Grove,AR,7434,35.9774334,-94.3137353
3828,Palmyra,NJ,7424,40.0070565,-75.0282271
3829,Belen,NM,7423,34.6627495,-106.7762
3830,Valley Center,KS,7419,37.8347342,-97.3733759
3831,London,KY,7413,37.1289771,-84.0832646
3832,Georgetown,DE,7413,38.6900507,-75.3858753
