rank,city,state,population,latitude,longitude
7543,Appomattox,VA,1707,37.3586336,-78.8265053
7544,Questa,NM,1707,36.7042198,-105.5949001
7545,Pleasant View,TN,1706,36.3942164,-87.0366685
7546,Corydon,IA,1705,40.7569499,-93.3188229
7547,Piketon,OH,1704,39.0681252,-83.0143443
7548,Carlisle,KY,1703,38.3120197,-84.027427
7549,Boiling Spring Lakes,NC,1702,34.0313504,-78.0672677
7550,Tool,TX,1702,32.272027,-96.1732728
7551,Kerens,TX,1702,32.1309147,-96.2285021
7552,Jackson,SC,1701,33.3254215,-81.7878907
7553,Ponce Inlet,FL,1700,29.0963729,-80.9369983
7554,Glen Gardner,NJ,1700,40.6967671,-74.9407248
7555,Warsaw,MO,1699,38.2410861,-93.3819998
7556,Italy,TX,1699,32.1840381,-96.8847194
7557,Castle Dale,UT,1699,39.212192,-111.019613
7558,Dunnellon,FL,1698,29.0491426,-82.4609331
7559,Meridian Hills,IN,1698,39.8900403,-86.1572104
7560,Hurlock,MD,1697,38.6346863,-75.8637279
7561,Neoga,IL,1697,39.3194817,-88.4528261
7562,Kinsey,AL,1697,31.299063,-85.3443778
7563,Havana,FL,1697,30.6335883,-84.41292536
7564,Smithton,IL,1696,38.4086616,-89.9920501
7565,Ringgold,GA,1695,34.91591,-85.1091173
7566,Ligonier,PA,1694,40.2430966,-79.2376363
7567,Adams,WI,1693,43.9462246,-89.7836456
7568,Hazen,AR,1693,34.7813665,-91.5789815
7569,Bernice,LA,1693,32.8220876,-92.6579295
7570,St. Stephen,SC,1693,33.406361,-79.92930143
7571,Milton,DE,1693,38.7778787,-75.3100636
7572,Richland,GA,1692,32.0879342,-84.6674203
7573,Tryon,NC,1692,35.2081695,-82.2384479
7574,Crothersville,IN,1692,38.8006115,-85.8416384
7575,Crandall,TX,1691,32.6279113,-96.4558196
7576,Leonardtown,MD,1690,38.2912431,-76.6357946
7577,North York,PA,1690,39.9790562,-76.7323619
7578,Sharpsburg,NC,1690,35.8671926,-77.8276196
7579,Montezuma,IA,1690,41.585834,-92.5274092
7580,Burgettstown,PA,1689,40.3820133,-80.3928423
7581,Shorewood Hills,WI,1688,43.0780946,-89.4463237
7582,Quitman,TX,1688,32.7957722,-95.4518285
7583,Whitmire,SC,1687,34.5029146,-81.6114932
7584,South Palm Beach,FL,1687,26.588958,-80.0386522
7585,Atlantis,FL,1686,26.5909025,-80.1008762
7586,Afton,WY,1686,42.7252774,-110.933402
7587,Juno Beach,FL,1686,26.8797819,-80.0533743
7588,Newfield,NJ,1686,39.5465044,-75.0248964
7589,Glenmora,LA,1686,30.9765797,-92.5851402
7590,West Unity,OH,1685,41.586162,-84.4349491
7591,Millwood,WA,1684,47.6861589,-117.2826674
7592,Haughton,LA,1683,32.5326514,-93.5040627
7593,Butler,GA,1683,32.5570898,-84.2382482
7594,Leland Grove,IL,1682,39.7790889,-89.68224787
7595,Daleville,IN,1681,40.1211546,-85.5580301
7596,Velda City,MO,1681,38.693564,-90.29348465
7597,Bradenton Beach,FL,1681,27.4682554,-82.6995822
7598,Miller,SD,1680,44.518315,-98.988434
7599,Winsted,MN,1680,44.9646334,-94.0489618
7600,Mabank,TX,1680,32.3665322,-96.1008056
7601,Huntsville,AR,1679,36.0884253,-93.7375258
7602,Minor Lane Heights,KY,1679,38.1236797,-85.7196828
7603,Hartford,IL,1679,38.8333815,-90.09594
7604,Millsboro,DE,1679,38.5915023,-75.2913018
7605,Warroad,MN,1679,48.905266,-95.314404
7606,Newport,WA,1678,44.8734744,-93.0003862
7607,Addis,LA,1678,30.3538043,-91.2653865
7608,Locust Grove,GA,1677,33.3459495,-84.109083
7609,Hawley,MN,1677,46.880793,-96.316731
7610,Newtown,CT,1677,41.412387,-73.31153914
7611,Delaware City,DE,1677,39.5778901,-75.588815
7612,Senath,MO,1677,36.1342336,-90.1598183
7613,Coloma,MI,1675,42.1861494,-86.308356
7614,Manchester,KY,1674,37.1537007,-83.7618641
7615,Oak Hill,OH,1673,38.8939646,-82.573495
7616,Aumsville,OR,1673,44.8409548,-122.8709243
7617,Central Square,NY,1671,43.2867729,-76.1460189
7618,Belle Plaine,KS,1671,37.3939098,-97.281155
7619,Cressona,PA,1671,40.6303907,-76.1946977
7620,Lyford,TX,1670,26.4122916,-97.7897176
7621,Jonesville,NC,1670,36.2393013,-80.8445152
7622,Argyle,TX,1670,33.108831,-97.18012725
7623,Cleveland,GA,1670,34.5972449,-83.7633058
7624,Troutman,NC,1669,35.7005832,-80.8882314
7625,Thorp,WI,1669,44.9610785,-90.7998588
7626,Mount Sterling,OH,1669,39.7195055,-83.2651926
7627,Eaton,IN,1669,40.3403206,-85.3508046
7628,Dundee,OR,1669,45.2781732,-123.010935
7629,Trion,GA,1668,34.5502739,-85.31242418
7630,Claycomo,MO,1668,39.1977626,-94.5037902
7631,Wakarusa,IN,1668,41.5361597,-86.0208334
7632,Chelsea,OK,1667,36.5355939,-95.4324166
7633,Ridgeville,SC,1667,33.0966193,-80.3152808
7634,Cloverdale,IN,1667,39.5147682,-86.7938969
7635,Quincy,MI,1667,41.9442145,-84.8838525
7636,Baird,TX,1667,32.3970425,-99.39828783
7637,Heyworth,IL,1666,40.313378,-88.9736633
7638,Hartington,NE,1665,42.6224992,-97.2644985
7639,Waterville,NY,1664,42.931181,-75.3798924
7640,McCormick,SC,1663,33.9134582,-82.2934578
7641,South Padre Island,TX,1663,26.1036887,-97.1646938
7642,Walden,TN,1663,35.1647933,-85.3013483
7643,Frenchtown,NJ,1663,40.5264167,-75.0616084
7644,Guthrie Center,IA,1663,41.6772467,-94.5035974
7645,Baldwin,FL,1663,30.3027384,-81.9753865
7646,Bruceton,TN,1663,36.0381158,-88.2444874
7647,Double Oak,TX,1662,33.065122,-97.1105669
7648,Fairview,TX,1661,33.1578325,-96.6318301
7649,Del Rey Oaks,CA,1661,36.5932934,-121.8349515
7650,Rockwell,NC,1661,35.5512508,-80.4064485
7651,Fort Benton,MT,1660,47.817297,-110.671672
7652,West Salem,OH,1660,40.9714448,-82.1098748
7653,Glen Dale,WV,1660,39.9464705,-80.75575871
7654,Carefree,AZ,1660,33.8222611,-111.918203
7655,St. Croix Falls,WI,1659,45.4104918,-92.6445824
7656,Edgeworth,PA,1659,40.5511787,-80.1928368
7657,Stillwater,NY,1659,42.9384101,-73.6531731
7658,Rush City,MN,1659,45.6855145,-92.9654903
7659,Fontana-on-Geneva Lake vill,WI,1658,None,None
7660,Coopertown,TN,1658,36.4375478,-86.9672224
7661,Goldthwaite,TX,1658,31.4508098,-98.570017
7662,Roxana,IL,1658,38.8482602,-90.0768875
7663,Wilson,OK,1658,34.1620385,-97.4258551
7664,Centerville,MN,1658,45.1630223,-93.0557757
7665,Oakwood Hills,IL,1657,42.2464123,-88.2428615
7666,Bells,TN,1657,35.7111847,-89.087565
7667,Flora,MS,1657,32.5432591,-90.3094672
7668,Osgood,IN,1656,39.12922,-85.2916279
7669,Belmont,MS,1655,31.5687743,-88.4839129
7670,Westmoreland,TN,1655,36.5619881,-86.2480443
7671,Nescopeck,PA,1654,41.0520964,-76.2205418
7672,Windermere,FL,1654,28.4944695,-81.5345547
7673,Garland,UT,1654,41.7410387,-112.1616194
7674,White Pigeon,MI,1652,41.7981056,-85.6433229
7675,Summerfield,NC,1651,36.2087468,-79.9047583
7676,Seymour,MO,1650,37.1464398,-92.7687819
7677,Grove Hill,AL,1650,31.3882223,-87.6547143
7678,Quarryville,PA,1649,39.897047,-76.1635655
7679,Coats,NC,1649,35.4079393,-78.6719592
7680,Lakewood,IL,1649,42.22919,-88.355086
7681,Palestine,IL,1649,39.0036537,-87.612802
7682,Woodville,MS,1649,31.1024621,-91.2987615
7683,Sandoval,IL,1649,38.6156043,-89.1142343
7684,Wymore,NE,1648,40.122224,-96.662523
7685,Logansport,LA,1647,31.975445,-93.9979678
7686,Elk Rapids,MI,1646,44.895558,-85.416461
7687,Eagle,CO,1646,39.6161124,-106.7172844
7688,Shavano Park,TX,1645,29.5849496,-98.5525194
7689,Phillips,WI,1645,45.6909662,-90.3978225
7690,Roanoke,TX,1645,33.0040126,-97.2258483
7691,Vincent,AL,1645,33.3865765,-86.41264522
7692,Ferron,UT,1644,39.0935829,-111.1332247
7693,North Judson,IN,1644,41.2157904,-86.777617
7694,Kimberling City,MO,1643,36.6333962,-93.4168531
7695,Poynette,WI,1642,43.3902644,-89.4028963
7696,Hillsboro,MO,1642,38.2322766,-90.5629034
7697,Poth,TX,1642,29.0696917,-98.0819508
7698,Williamstown,PA,1642,40.5800868,-76.617742
7699,Ansted,WV,1642,38.136411,-81.0994268
7700,Sweet Springs,MO,1642,38.9636292,-93.414932
7701,Jamestown,KY,1641,36.98479,-85.06301
7702,West Liberty,OH,1641,40.169794,-80.5936851
7703,Thorsby,AL,1641,32.9156796,-86.7158178
7704,Lemmon,SD,1640,45.940834,-102.1593201
7705,Shallowater,TX,1640,33.6911663,-101.992717
7706,Whitesburg,KY,1640,37.1184318,-82.8268265
7707,Whitney,TX,1640,31.951823,-97.3214012
7708,Ivins,UT,1639,37.1685907,-113.6794057
7709,Mitchellville,IA,1639,41.6686,-93.357709
7710,Rosebud,TX,1638,31.0747037,-96.9755638
7711,Pea Ridge,AR,1637,36.4515042,-94.1162147
7712,Grandview,IL,1637,39.8174775,-89.61877877
7713,Mediapolis,IA,1637,41.008076,-91.1633978
7714,Nashville,MI,1637,42.6028137,-85.0930536
7715,Milliken,CO,1636,40.354834,-104.8614173
7716,Timberville,VA,1636,38.6390069,-78.7739112
7717,Hartley,IA,1636,43.1800215,-95.4769635
7718,Newport,PA,1635,40.478106,-77.13350153
7719,St. Lawrence,PA,1635,40.3270373,-75.8718697
7720,New Oxford,PA,1635,39.8638759,-77.0558481
7721,Reinbeck,IA,1635,42.323597,-92.5993615
7722,Mercersburg,PA,1635,39.8282214,-77.9037226
7723,Elgin,OR,1635,45.5649887,-117.9175706
7724,Walworth,WI,1635,42.6711513,-88.5467715
7725,Dale,PA,1634,40.4162078,-75.6157421
7726,Montgomery,PA,1634,41.1703592,-76.8769076
7727,Wheatland,CA,1633,39.0098947,-121.4230133
7728,Mars Hill,NC,1633,35.82685585,-82.55057687
7729,Waldport,OR,1633,44.4270215,-124.0672101
7730,Wellington,UT,1633,39.5424659,-110.735434
7731,Tappahannock,VA,1633,37.9254168,-76.8591362
7732,Warden,WA,1633,46.9675537,-119.0395658
7733,Rainier,OR,1632,46.0889178,-122.9360177
7734,New Haven,WV,1632,38.986468,-81.9734718
7735,Brewster,NY,1632,41.3973335,-73.6171915
7736,Pardeeville,WI,1631,43.5377608,-89.3001174
7737,Englewood,TN,1631,35.4245184,-84.4874289
7738,Green Level,NC,1630,36.1209704,-79.3441861
7739,Mexico,NY,1630,35.0586534,-107.527271
7740,Philmont,NY,1629,42.248421,-73.653176
7741,Cowan,TN,1629,35.1645273,-86.0105376
7742,Denmark,WI,1628,44.3479362,-87.8269868
7743,South Charleston,OH,1628,39.8253378,-83.6343673
7744,Benld,IL,1628,39.0928246,-89.8039845
7745,Panorama Village,TX,1627,30.3810404,-95.4935526
7746,Melbourne,AR,1627,36.0595148,-91.9084819
7747,Weatherby Lake,MO,1627,39.2377801,-94.6960699
7748,Chandler,TX,1627,32.3078452,-95.4798564
7749,Cimarron,KS,1626,37.8066881,-100.3482
7750,Marlinton,WV,1624,38.2234533,-80.0945099
7751,Elm City,NC,1624,35.8065455,-77.863315
7752,Atlanta,IL,1624,40.2596504,-89.2332466
7753,Oriskany,NY,1624,43.157359,-75.332909
7754,Brewster,WA,1624,48.0959784,-119.7806166
7755,Monroe,UT,1623,38.6321489,-112.1213264
7756,Tennille,GA,1622,32.9359886,-82.8115273
7757,Akron,CO,1621,40.1605374,-103.214384
7758,Unadilla,GA,1620,32.2617378,-83.7364358
7759,Argos,IN,1620,41.2373004,-86.2452173
7760,Pierce,NE,1619,42.2591262,-97.6036812
7761,Frisco,CO,1619,39.58296495,-106.1056339
7762,Clinton,KY,1618,36.6672813,-88.9933965
7763,Elizabeth,PA,1618,40.2692367,-79.8897706
7764,Weston,MO,1618,39.4087949,-94.9031821
7765,Lone Star,TX,1617,32.941589,-94.7094584
7766,Bismarck,MO,1617,37.7692167,-90.6248481
7767,Denver,IA,1617,42.6713752,-92.3372158
7768,Basehor,KS,1616,39.1416692,-94.9385763
7769,Grapeland,TX,1616,31.491845,-95.4785606
7770,Greenup,IL,1616,39.2478159,-88.1633719
7771,Enosburg Falls,VT,1616,44.9064974,-72.8054069
7772,Galveston,IN,1615,40.5789277,-86.190272
7773,Menard,TX,1614,30.8573562,-99.8320637
7774,Geneva-on-the-Lake,OH,1614,41.85925405,-80.95550154
7775,Syracuse,KS,1613,37.9805686,-101.752671
7776,Woodbine,IA,1613,41.7371999,-95.7012869
7777,Clayton,GA,1613,34.8781479,-83.4009933
7778,Pinckney,MI,1612,42.4567013,-83.9463359
7779,New Albany,OH,1612,40.0811745,-82.8087864
7780,Whitwell,TN,1612,35.2014631,-85.5191323
7781,Stanton,NE,1611,41.9220687,-97.2141158
7782,New Rockford,ND,1611,47.679999,-99.137895
7783,Mount Pulaski,IL,1611,40.0108767,-89.282314
7784,South Bend,WA,1611,46.6653805,-123.8105669
7785,Deerfield,WI,1610,43.0519434,-89.0756675
7786,Apache,OK,1610,34.8936766,-98.3658875
7787,Kouts,IN,1608,41.3167058,-87.0258594
7788,Munday,TX,1608,33.4492628,-99.6228637
7789,Lambert,MS,1605,34.2017783,-90.2834261
7790,Wayne,IL,1605,38.4251958,-88.4197678
7791,West Lawn,PA,1604,40.329676500000005,-75.9938232166565
7792,Bondurant,IA,1604,41.7005441,-93.462157
7793,Sullivan's Island,SC,1604,32.770151,-79.83133553
7794,Townsend,MT,1603,46.319098,-111.520802
7795,Jacksboro,TN,1603,36.3300793,-84.1838156
7796,Murphy,TX,1603,33.0151208,-96.6130478
7797,Paxtang,PA,1602,40.2589785,-76.8319167
7798,Casselton,ND,1602,46.900529,-97.2112
7799,Lewisburg,OH,1601,39.8461629,-84.5396736
7800,Crestwood,KY,1601,38.3235441,-85.4726215
7801,Redington Beach,FL,1600,27.8086364,-82.811214
7802,Watkinsville,GA,1600,33.8628959,-83.4087709
7803,Beaver,OK,1599,36.8142376,-100.522044
7804,Winnebago,MN,1599,43.767733,-94.1657949
7805,Culver,IN,1598,41.2189311,-86.4230626
7806,Olivet,MI,1598,42.4414273,-84.9241542
7807,Parma,ID,1597,43.7851615,-116.9432088
7808,Trumansburg,NY,1596,42.5422939,-76.6660589
7809,Newtown,OH,1596,39.1245048,-84.361606
7810,Albion,PA,1596,41.8906112,-80.3664542
7811,Mill City,OR,1595,44.7540106,-122.4781385
7812,Asherton,TX,1595,28.446866,-99.7631034
7813,Dresden,OH,1595,40.1214579,-82.0106918
7814,Tracy City,TN,1595,35.2603569,-85.7360833
7815,Delavan,IL,1595,40.3725415,-89.5473245
7816,Columbus,MT,1594,45.6366114,-109.252154
7817,Maroa,IL,1594,40.0364257,-88.957026
7818,Priest River,ID,1594,48.1807415,-116.909365
7819,Parsons,WV,1594,39.0968695,-79.6809332
7820,Hubbard,TX,1594,31.8475504,-96.7963095
7821,Oakland,MO,1593,38.5764418,-90.3856733
7822,Independence,LA,1593,30.635466,-90.5009245
7823,Dale,IN,1592,38.1689416,-86.9899966
7824,Rushford,MN,1592,43.8082606,-91.7531265
7825,Snyder,OK,1592,34.6589592,-98.9517418
7826,Kenyon,MN,1592,44.2721868,-92.9854841
7827,Shreve,OH,1591,40.6814481,-82.0218148
7828,Bovina,TX,1591,34.5136823,-102.8829977
7829,Clermont,IN,1591,39.8097656,-86.3224925
7830,Helotes,TX,1591,29.5635688,-98.6884208
7831,Bridgeport,NE,1591,41.6666399,-103.0976578
7832,Brookside Village,TX,1590,29.5868996,-95.3252152
7833,River Hills,WI,1590,43.1678887,-87.9356638
7834,Stockton,KS,1590,39.438066,-99.265097
7835,Dundee,NY,1589,42.5234044,-76.976631
7836,Forest,OH,1588,40.8017214,-83.5104821
7837,Vevay,IN,1588,38.7478401,-85.0671725
7838,Danville,AR,1588,35.05838685,-93.37806834
7839,Manchester,NY,1587,42.9694241,-77.2296711
7840,Capac,MI,1587,43.0125274,-82.9279881
7841,Sewall's Point,FL,1586,27.1994926,-80.2022684
7842,Hampton,IL,1586,41.5561473,-90.4096858
7843,Hardeeville,SC,1586,32.2802665,-81.0726108
7844,Newellton,LA,1585,32.0726546,-91.2409459
7845,Blossom,TX,1585,33.6614962,-95.3857864
7846,Marathon City,WI,1585,44.9310044,-89.8394576
7847,Teutopolis,IL,1585,39.1330967,-88.4719918
7848,Hughestown,PA,1584,41.3270244,-75.7732488
7849,Sabinal,TX,1584,29.3174554,-99.4664356
7850,Erin,TN,1584,36.3185829,-87.693898
7851,Rock Hall,MD,1584,39.1381658,-76.2349537
7852,Ackerman,MS,1584,33.3101243,-89.1728434
7853,Mount Jackson,VA,1583,38.7459482,-78.6422377
7854,Ocean Ridge,FL,1583,26.5270157,-80.0483747
7855,Adrian,MO,1583,38.397518,-94.3516159
7856,Monon,IN,1583,40.8678171,-86.8789044
7857,Delmar,MD,1583,38.4558814,-75.5776007
7858,Johnstown,CO,1582,40.36544125,-104.9483435
7859,Clatskanie,OR,1581,46.1036879,-123.2048168
7860,Frisco City,AL,1581,31.4353529,-87.4036301
7861,Cibolo,TX,1579,29.5707831,-98.2330927
7862,Dry Ridge,KY,1578,38.6820123,-84.5899426
7863,Howard Lake,MN,1578,45.0607968,-94.0733088
7864,Granger,WA,1577,46.3420741,-120.187272
7865,Clarks Green,PA,1577,41.4981069,-75.6956172
7866,Warren,IL,1577,40.8442828,-90.6168408
7867,Shawneetown,IL,1577,37.713102,-88.1867027
7868,Elmer,NJ,1576,39.594247,-75.1681997
7869,Montello,WI,1576,43.7913679,-89.3198414
7870,Flat Rock,NC,1575,35.269253,-82.45958448
7871,Filer,ID,1575,42.570186,-114.6078214
7872,Cedar Grove,WI,1574,43.5697202,-87.823422
7873,Hettinger,ND,1574,46.4448014,-102.4167046
7874,Big Timber,MT,1573,45.834901,-109.955311
7875,Osseo,WI,1573,44.5780878,-91.2224609
7876,Livermore,KY,1573,37.4931026,-87.1319409
7877,Lecompte,LA,1573,31.0946327,-92.4004119
7878,Jeffersonville,GA,1572,32.6876606,-83.3470598
7879,Munfordville,KY,1572,37.2722751,-85.8910819
7880,Parkston,SD,1572,43.395007,-97.984421
7881,Kenly,NC,1572,35.5959363,-78.1240031
7882,Albany,MN,1571,45.6299647,-94.5700048
7883,Blossburg,PA,1571,41.6795186,-77.0638567
7884,Lomira,WI,1571,43.591382,-88.443713
7885,Aberdeen,OH,1570,38.6556296,-83.7610323
7886,Babbitt,MN,1570,47.7087143,-91.9440871
7887,Stanton,MI,1570,43.292532,-85.081407
7888,Appleton,MN,1570,45.196906,-96.019767
7889,Osburn,ID,1570,47.506038,-115.9993296
7890,Hooker,OK,1569,36.8609639,-101.214077
7891,Laurens,IA,1569,42.8466398,-94.8519296
7892,Sherburne,NY,1569,42.6781266,-75.4985123
7893,Cornell,WI,1569,45.1671881,-91.1493107
7894,Westhampton Beach,NY,1569,40.80823905,-72.64023545
7895,Altamont,NY,1569,42.7006324,-74.0337382
7896,Cando,ND,1568,48.486668,-99.209859
7897,Nissequogue,NY,1568,40.9915227,-73.20643331
7898,Spring Park,MN,1568,44.9353256,-93.632293
7899,Lewiston,UT,1568,41.9558621,-111.8784031
7900,Colby,WI,1567,44.9099665,-90.3156911
7901,Pinetops,NC,1567,35.7884908,-77.6377521
7902,Huntsville,MO,1567,39.4405891,-92.5451834
7903,East Hazel Crest,IL,1567,41.5736457,-87.6464346
7904,Eden,TX,1567,31.2161476,-99.8454772
7905,Krum,TX,1566,33.2618362,-97.2374668
7906,Moundridge,KS,1566,38.203065,-97.519207
7907,Ironton,MO,1566,37.5972724,-90.6273444
7908,Ronan,MT,1565,47.5288233,-114.101501
7909,Wesson,MS,1565,31.699916,-90.39617467
7910,Fredonia,WI,1564,43.4705105,-87.9470232
7911,Buffalo,TX,1564,31.4642141,-96.0591968
7912,Minneola,FL,1564,28.5744441,-81.7461873
7913,Huntington Bay,NY,1564,40.8998203,-73.4148418
7914,Sour Lake,TX,1563,30.1402122,-94.4110239
7915,Wellsville,KS,1563,38.7183422,-95.0816354
7916,Melville,LA,1562,30.6929653,-91.744004
7917,Hampton,AR,1562,33.5380207,-92.4668693
7918,Milan,IN,1562,39.1211656,-85.1313464
7919,Stockton,MO,1561,37.6989279,-93.796044
7920,Murphy,NC,1561,35.0875836,-84.0346315
7921,Cheney,KS,1560,37.6300316,-97.7826841
7922,Jerome,IL,1560,39.7673609,-89.67755613
7923,Byrnes Mill,MO,1560,38.4378319,-90.581792
7924,Moravia,NY,1559,42.7125702,-76.4216025
7925,Farmingdale,NJ,1558,40.1965018,-74.1684757
7926,Fosston,MN,1558,47.5763481,-95.751415
7927,Preston,MN,1557,43.6702423,-92.0832157
7928,Mapleton,MN,1557,43.9288512,-93.9560643
7929,Lusk,WY,1557,42.762467,-104.452175
7930,Waller,TX,1556,29.9443902,-95.9955885
7931,Traer,IA,1556,42.1914886,-92.4660812
7932,Durant,IA,1556,41.5997498,-90.9107038
7933,Stanfield,OR,1556,45.7804098,-119.2172351
7934,Fisher,IL,1555,40.3147555,-88.3500541
7935,Elroy,WI,1555,43.7408049,-90.272351
7936,Midway,UT,1554,40.5125438,-111.4748846
7937,Luther,OK,1554,35.6596094,-97.1941408
7938,Waxhaw,NC,1553,34.9248125,-80.7440174
7939,Dandridge,TN,1553,36.0153693,-83.4148895
7940,Happy Valley,OR,1552,45.428679,-122.497174
7941,Bangs,TX,1552,31.7168529,-99.12975982
7942,Colchester,IL,1552,40.4264306,-90.7926324
7943,Russells Point,OH,1552,40.4711612,-83.8927162
7944,Oroville,WA,1552,48.9364665,-119.4351403
7945,Middleburg,PA,1552,40.7859166,-77.0472028
7946,Bellevue,IL,1551,40.6844821,-89.6801015
7947,Palmyra,WI,1551,42.8777882,-88.5862122
7948,Pelahatchie,MS,1551,32.3132159,-89.7989402
7949,Bull Shoals,AR,1550,36.383956,-92.5815527
7950,Milford,IL,1550,40.6283696,-87.6961395
7951,Lake Placid,FL,1550,27.2944113,-81.37325312
7952,Garrison,ND,1549,47.652223,-101.415717
7953,Big Bend,WI,1549,42.8814034,-88.2067573
7954,Granite Quarry,NC,1547,35.6123617,-80.4467263
7955,Random Lake,WI,1547,43.55222,-87.9617585
7956,South Amherst,OH,1546,41.3558794,-82.2537689
7957,Lincoln,AR,1546,33.9359663,-91.7713274
7958,Cowarts,AL,1546,31.2001772,-85.3046549
7959,Biggs,CA,1545,39.4123876,-121.712751
7960,Newaygo,MI,1545,43.5121225,-85.7944976
7961,Oakwood,IL,1544,40.1161471,-87.7783592
7962,East Conemaugh,PA,1543,40.3486849,-78.8836355
7963,Harbor Springs,MI,1543,45.431676,-84.991999
7964,Clintwood,VA,1542,37.1501067,-82.4559846
7965,Audubon Park,KY,1542,38.2039592,-85.7252394
7966,Konawa,OK,1542,34.9599614,-96.7521698
7967,Somerville,TX,1542,30.3441909,-96.5291263
7968,Frankfort,MI,1542,44.633622,-86.234184
7969,Snoqualmie,WA,1542,47.5289527,-121.8270932
7970,Bainbridge,NY,1541,42.2935152,-75.4792592
7971,Arlington,TN,1541,35.2964487,-89.6617313
7972,Navarre,OH,1539,40.7248607,-81.5218427
7973,McComb,OH,1538,41.1075523,-83.7927147
7974,Estill Springs,TN,1538,35.2706372,-86.1280417
7975,Biscoe,NC,1537,35.3600553,-79.7796559
7976,Johnsonville,SC,1536,33.8179432,-79.4492228
7977,Wolcott,NY,1536,43.220622,-76.814958
7978,Itasca,TX,1536,32.1595947,-97.1500074
7979,Calera,OK,1535,33.9345433,-96.4286022
7980,Vilonia,AR,1534,35.083975,-92.2079277
7981,Stratford,WI,1534,44.8010763,-90.0792975
7982,Wyoming,DE,1533,39.1181681,-75.5588139
7983,Carbondale,KS,1533,38.8186156,-95.6891498
7984,Warner,OK,1533,35.4942644,-95.3055239
7985,Spring Hill,TN,1533,35.751179,-86.9300023
7986,Wilber,NE,1533,40.481516,-96.960259
7987,Augusta,WI,1532,44.6802386,-91.1198755
7988,Elkader,IA,1532,42.8538346,-91.405381
7989,Firestone,CO,1530,40.1124839,-104.936643
7990,Diaz,AR,1530,35.6453241,-91.264803
7991,Meade,KS,1529,37.2091116,-100.396302
7992,Stuart,IA,1529,41.5033213,-94.3185737
7993,Cactus,TX,1529,36.0522574,-102.0023993
7994,Rock Port,MO,1529,40.4111122,-95.5169286
7995,Moscow,PA,1529,41.346265,-75.52456701
7996,Arma,KS,1528,37.5441621,-94.6968781
7997,Whitehall,WI,1528,44.367461,-91.3165482
7998,Milton,VT,1528,44.635925,-73.11264
7999,Chesilhurst,NJ,1528,39.7323384,-74.8809966
8000,Blountsville,AL,1527,34.0814863,-86.5911027
8001,Blountsville,AL,1527,34.0814863,-86.5911027
8002,Henderson,LA,1526,30.3132529,-91.7903923
8003,Maize,KS,1525,37.7791787,-97.4672674
8004,Chesterfield,SC,1525,34.735989,-80.0881194
8005,Panama,OK,1525,35.1673194,-94.6724465
8006,Gibbon,NE,1525,40.749069,-98.845653
8007,St. Joseph,LA,1524,31.9184926,-91.2334451
8008,Creedmoor,NC,1524,36.122741,-78.6862272
8009,Marvell,AR,1523,34.5561645,-90.9114996
8010,Tiltonsville,OH,1522,40.166738,-80.6998021
8011,Lawrenceville,VA,1522,36.7576469,-77.8469374
8012,Waterford,PA,1522,41.9424811,-79.9842062
8013,Oakland,IA,1521,41.3091596,-95.3966671
8014,Nashua,IA,1520,42.9527536,-92.5362956
8015,Calvert,TX,1519,30.9779651,-96.6738627
8016,Shadeland,IN,1519,40.373647,-86.9488985
8017,Monona,IA,1519,42.0218737,-95.9356631
8018,Arlington,GA,1519,31.4398976,-84.7249188
8019,Vale,OR,1518,43.982063,-117.2384564
8020,Dexter,MI,1518,42.3386044,-83.8891514
8021,Davenport,WA,1518,47.6540456,-118.149973
8022,Sylvan Springs,AL,1518,33.5156628,-87.0149948
8023,Onancock,VA,1518,37.7118,-75.7491015
8024,Morrisville,NC,1518,35.83453565,-78.82281296
8025,Dayton,OR,1518,45.2206945,-123.0761419
8026,Red Lake Falls,MN,1515,47.8822511,-96.2731977
8027,Stryker,OH,1515,41.5036623,-84.4141164
8028,Clymer,PA,1515,40.6681706,-79.011752
8029,Chinook,MT,1515,48.590132,-109.231823
8030,North Pekin,IL,1514,40.6150384,-89.6223229
8031,Laflin,PA,1514,41.2889696,-75.8054718
8032,Nora Springs,IA,1514,43.1434041,-93.0048044
8033,Boise City,OK,1514,36.7297888,-102.513132
8034,Weldon,NC,1514,36.4214765,-77.6184209
8035,Wolfe City,TX,1514,33.368533,-96.0714818
8036,New Lisbon,WI,1513,43.8791358,-90.1654067
8037,Worthington,IN,1513,39.1185576,-86.976599
8038,Friday Harbor,WA,1512,48.5342662,-123.0171242
8039,Avoca,IA,1512,41.4766571,-95.3380549
8040,Wamac,IL,1512,38.4968075,-89.14648072
8041,Avis,PA,1512,41.1847939,-77.3138622
8042,Summit,MS,1512,31.2837867,-90.4684315
8043,Erie,IL,1512,41.6563287,-90.0790166
8044,Luna Pier,MI,1511,41.8069907,-83.442433
8045,Pittsford,NY,1511,43.090959,-77.515298
8046,Waldo,AR,1511,33.351514,-93.2957251
8047,Kalama,WA,1511,46.0085225,-122.84247
8048,Rochelle,GA,1510,31.9510105,-83.4562744
8049,Everson,WA,1510,48.9116135,-122.3584616
8050,De Soto,IL,1508,37.8175506,-89.2278613
8051,Naples,TX,1508,33.2031774,-94.6802055
8052,Potterville,MI,1508,42.629203,-84.738874
8053,Springfield,CO,1507,37.4083486,-102.6143616
