8493,Natalia,Texas,1590,-5.10%,29.1888671,-98.8581169
8494,Warner,Oklahoma,1590,4.70%,35.4942644,-95.3055239
8495,Woodland Hills,Utah,1590,66.80%,40.0108771,-111.6489342
8496,Nashua,Iowa,1589,-1.80%,42.9527536,-92.5362956
8497,Newport,Pennsylvania,1589,5.70%,40.478106,-77.13350153
8498,Shelbina,Missouri,1589,-18.10%,39.6939275,-92.0429502
8499,Homer City,Pennsylvania,1588,-13.60%,40.5434007,-79.1622566
8500,Jerome,Illinois,1588,12.70%,39.7673609,-89.67755613
8501,Rosedale,Mississippi,1588,-34.30%,33.8551004,-91.0266112
8502,Union City,Ohio,1588,-9.90%,40.1994911,-84.8052397
8503,Earlville,Illinois,1587,-11.80%,41.5894754,-88.9220266
8504,Eleanor,West Virginia,1587,16.00%,38.5375886,-81.9323577
8505,Harbor Beach,Michigan,1587,-13.30%,43.844737,-82.651319
8506,Kalida,Ohio,1587,36.30%,40.983697,-84.1910046
8507,Murfreesboro,Arkansas,1586,-10.10%,34.0623308,-93.6899049
8508,Tecumseh,Nebraska,1586,-7.30%,40.3681037,-96.1943163
8509,Albion,Nebraska,1585,-11.10%,41.6929347,-98.0012269
8510,Elgin,South Carolina,1585,61.40%,34.6710526,-80.72987392
8511,Osgood,Indiana,1585,-5.90%,39.12922,-85.2916279
8512,Rollingwood,Texas,1585,12.60%,30.2742428,-97.7855814
8513,East Carbon,Utah,1584,14.50%,39.5328973,-110.4693943
8514,Kenly,North Carolina,1584,-5.80%,35.5959363,-78.1240031
8515,Bourbon,Missouri,1582,5.70%,38.1547698,-91.2440329
8516,Des Arc,Arkansas,1582,-17.90%,34.9770353,-91.4951307
8517,Sardis,Mississippi,1581,-22.40%,34.4370511,-89.9159227
8518,Graysville,Tennessee,1580,11.40%,35.4470137,-85.0844001
8519,Hamilton,Indiana,1580,1.20%,41.5425675,-84.92345518
8520,Langhorne,Pennsylvania,1580,-20.40%,40.1745538,-74.9226665
8521,Belhaven,North Carolina,1579,-19.80%,35.5401653,-76.6229874
8522,Eldorado,Texas,1579,-18.70%,30.8601112,-100.5991425
8523,Brookside Village,Texas,1577,-11.20%,29.5868996,-95.3252152
8524,Hallsville,Missouri,1577,60.70%,39.1169851,-92.220735
8525,Stratford,Wisconsin,1577,3.60%,44.8010763,-90.0792975
8526,East Canton,Ohio,1576,-3.20%,40.7872811,-81.2826095
8527,Runaway Bay,Texas,1576,41.00%,33.1666284,-97.8811684
8528,Wayne,West Virginia,1576,32.10%,38.2214748,-82.4423747
8529,River Hills,Wisconsin,1575,-3.20%,43.1678887,-87.9356638
8530,Francis,Utah,1574,116.20%,40.6102645,-111.2804833
8531,Hartley,Iowa,1574,-8.80%,43.1800215,-95.4769635
8532,Lookout Mountain,Georgia,1574,-2.20%,34.9775758,-85.3577363
8533,Alvord,Texas,1573,45.60%,33.3541879,-97.69448843
8534,Owingsville,Kentucky,1573,0.10%,38.1448015,-83.7640847
8535,Thorntown,Indiana,1573,0.80%,40.1294839,-86.6066706
8536,New Paris,Ohio,1572,-2.60%,39.8569934,-84.7932918
8537,Warren Park,Indiana,1572,-5.00%,39.77701775,-86.05233064
8538,Whitehall,Wisconsin,1572,-5.50%,44.367461,-91.3165482
8539,Estancia,New Mexico,1571,-0.80%,34.7583935,-106.05585
8540,Mount Carroll,Illinois,1571,-14.00%,42.0948582,-89.9777041
8541,Smith Center,Kansas,1570,-18.30%,39.779179,-98.785075
8542,Southern View,Illinois,1570,-12.20%,39.7573207,-89.6536926
8543,Summit,Mississippi,1570,-1.90%,31.2837867,-90.4684315
8544,Blossom,Texas,1569,8.80%,33.6614962,-95.3857864
8545,East Dubuque,Illinois,1569,-21.40%,42.4922253,-90.6429054
8546,Pewee Valley,Kentucky,1569,8.40%,38.3106248,-85.4874595
8547,Del Norte,Colorado,1568,-16.30%,37.678112,-106.3535338
8548,Tonka Bay,Minnesota,1568,1.20%,44.9085741,-93.5930133
8549,Genola,Utah,1567,59.20%,39.9963426,-111.8432692
8550,Elizabeth,Colorado,1566,6.80%,39.3602863,-104.59687
8551,Manson,Iowa,1566,-17.00%,42.5306213,-94.54058993
8552,Grayville,Illinois,1565,-10.00%,38.257547,-87.9936436
8553,Milford,Indiana,1565,-0.20%,41.4097696,-85.8455482
8554,Random Lake,Wisconsin,1565,0.80%,43.55222,-87.9617585
8555,Chester,Georgia,1564,19.30%,32.3937787,-83.1529299
8556,Dunsmuir,California,1564,-18.40%,41.235911,-122.2708335
8557,Union City,Michigan,1564,-14.50%,42.0667135,-85.1360882
8558,Ada,Minnesota,1563,-5.50%,47.299689,-96.5153463
8559,Crescent,Oklahoma,1561,21.90%,35.9525414,-97.5947685
8560,Norwood,New York,1560,-7.10%,44.75161,-74.994392
8561,Wardsville,Missouri,1560,55.80%,38.4889231,-92.1743483
8562,Comanche,Oklahoma,1559,0.00%,34.3689748,-97.963924
8563,Sharon,Wisconsin,1557,0.80%,42.5025165,-88.7289927
8564,Belle Plaine,Kansas,1556,-8.80%,37.3939098,-97.281155
8565,Olive Hill,Kentucky,1556,-13.90%,38.3000809,-83.1740654
8566,Osburn,Idaho,1556,1.10%,47.506038,-115.9993296
8567,Manton,Michigan,1555,27.40%,44.41084,-85.398944
8568,New Plymouth,Idaho,1554,11.00%,43.9703347,-116.8198746
8569,Cresson,Pennsylvania,1553,-4.40%,40.4597938,-78.5916837
8570,Oak Grove,Louisiana,1553,-28.30%,32.8609625,-91.3884483
8571,Carrier Mills,Illinois,1552,-17.40%,37.6842156,-88.6328326
8572,Moroni,Utah,1552,21.50%,39.5249615,-111.5904725
8573,Reform,Alabama,1552,-21.10%,33.378451,-88.0153008
8574,Vonore,Tennessee,1552,32.70%,35.593529,-84.24086052
8575,Warren,Minnesota,1552,-7.00%,48.196591,-96.7727048
8576,Woodmont,Connecticut,1552,-9.30%,41.228153,-72.9914925
8577,East Spencer,North Carolina,1551,-11.60%,35.6818059,-80.4322801
8578,Sarcoxie,Missouri,1551,14.40%,37.0692266,-94.1166043
8579,Schoolcraft,Michigan,1551,-2.10%,46.1902943,-86.1833841
8580,Westville,Oklahoma,1551,-2.80%,35.9925829,-94.5679988
8581,New Middletown,Ohio,1550,-5.70%,40.9611713,-80.5575706
8582,Worthington Hills,Kentucky,1550,-3.00%,38.3089581,-85.5269044
8583,Montrose,Michigan,1549,-4.10%,43.176694,-83.892744
8584,Poultney,Vermont,1549,-1.50%,43.52507705,-73.19030679
8585,Wyoming,Delaware,1549,32.00%,39.1181681,-75.5588139
8586,Stanfield,North Carolina,1548,38.40%,35.2334772,-80.4270094
8587,Lewiston,Minnesota,1547,3.80%,43.9846785,-91.8695909
8588,Wagner,South Dakota,1547,-3.80%,43.079716,-98.293134
8589,Crothersville,Indiana,1546,-1.40%,38.8006115,-85.8416384
8590,Dover,Tennessee,1546,6.70%,36.4878291,-87.8383567
8591,Paxtang,Pennsylvania,1546,-1.30%,40.2589785,-76.8319167
8592,Rehoboth Beach,Delaware,1546,3.00%,38.7164771,-75.0835107
8593,East Berlin,Pennsylvania,1545,13.00%,39.937597,-76.9785892
8594,Hines,Oregon,1545,-3.00%,43.5640385,-119.0810482
8595,North Pekin,Illinois,1545,-3.40%,40.6150384,-89.6223229
8596,Rossville,Indiana,1545,1.90%,40.4169804,-86.5947239
8597,Three Oaks,Michigan,1545,-15.40%,41.7986545,-86.6105778
8598,Nescopeck,Pennsylvania,1544,1.30%,41.0520964,-76.2205418
8599,New Fairview,Texas,1544,73.20%,33.09917,-97.44639
8600,Niagara,Wisconsin,1544,-17.70%,45.771346,-87.994847
8601,Newfield,New Jersey,1543,-4.50%,39.5465044,-75.0248964
8602,Seaside Park,New Jersey,1543,-31.80%,39.9267808,-74.0763847
8603,Hillsdale,Missouri,1542,4.60%,38.6833845,-90.2840025
8604,Roseto,Pennsylvania,1540,-7.10%,40.8806512,-75.2146237
8605,Dobson,North Carolina,1539,5.00%,36.3956891,-80.722567
8606,Rosepine,Louisiana,1539,-1.20%,30.9199148,-93.2823858
8607,Chapel Hill,Tennessee,1538,32.80%,35.7009111,-84.2371391
8608,Keystone Heights,Florida,1537,13.90%,29.7860769,-82.0314892
8609,Logansport,Louisiana,1537,-5.40%,31.975445,-93.9979678
8610,Cambridge,Wisconsin,1535,32.00%,43.0036122,-89.0164995
8611,Crescent City,Florida,1535,-14.20%,29.4302514,-81.5106288
8612,Englewood,Tennessee,1534,-6.40%,35.4245184,-84.4874289
8613,Gallitzin,Pennsylvania,1534,-12.30%,40.482293,-78.5516827
8614,Sumas,Washington,1534,57.80%,48.9950874,-122.2690806
8615,Appalachia,Virginia,1533,-16.30%,36.9067631,-82.7818275
8616,Brookston,Indiana,1533,-10.40%,40.6028144,-86.8672339
8617,Coldwater,Mississippi,1533,-8.20%,34.6917684,-89.9773124
8618,Jefferson,North Carolina,1533,10.80%,36.420403,-81.4734376
8619,Nederland,Colorado,1533,9.80%,39.9653685,-105.509447
8620,Owenton,Kentucky,1533,10.30%,38.536456,-84.8418926
8621,Walnut Cove,North Carolina,1533,4.60%,36.295415,-80.1417121
8622,Mercersburg,Pennsylvania,1532,-0.50%,39.8282214,-77.9037226
8623,Baxter,Tennessee,1531,15.50%,36.1539862,-85.6437474
8624,Mason,Tennessee,1531,27.70%,35.4117501,-89.5328538
8625,Sebree,Kentucky,1530,-1.80%,37.6069885,-87.5286167
8626,Smethport,Pennsylvania,1530,-8.70%,41.8091097,-78.446264
8627,Fair Grove,Missouri,1529,35.30%,37.3839335,-93.1512961
8628,Hancock,Maryland,1529,-12.20%,39.7006525,-78.1822613
8629,Zilwaukee,Michigan,1529,-14.80%,43.476414,-83.920529
8630,Grandview Plaza,Kansas,1528,31.60%,39.029693,-96.789118
8631,Bangs,Texas,1527,-5.60%,31.7168529,-99.12975982
8632,White Pigeon,Michigan,1527,-6.00%,41.7981056,-85.6433229
8633,Lusk,Wyoming,1526,6.10%,42.762467,-104.452175
8634,Augusta,Wisconsin,1525,4.70%,44.6802386,-91.1198755
8635,Edgewood,Texas,1525,12.70%,32.6981846,-95.8852438
8636,Oronoco,Minnesota,1525,60.10%,44.1642851,-92.5350748
8637,Port Dickinson,New York,1525,-9.90%,42.133409,-75.8963066
8638,Stratford,Oklahoma,1525,3.20%,34.7967497,-96.9594636
8639,Kremmling,Colorado,1524,1.00%,40.0587394,-106.38863
8640,Quinlan,Texas,1524,10.60%,32.9103998,-96.1355295
8641,Apollo,Pennsylvania,1523,-13.50%,40.5814546,-79.5664333
8642,Fort Loramie,Ohio,1523,11.60%,40.3514368,-84.3738386
8643,Kerens,Texas,1523,-9.70%,32.1309147,-96.2285021
8644,Meade,Kansas,1523,-9.60%,37.2091116,-100.396302
8645,Salisbury,Missouri,1523,-12.20%,39.4239175,-92.8015773
8646,Watertown,Tennessee,1523,11.70%,36.1003358,-86.1319341
8647,Deposit,New York,1522,-10.10%,42.0600834,-75.4276769
8648,Fairmount Heights,Maryland,1522,0.70%,38.9011623,-76.9116989
8649,Hawthorne,Florida,1522,2.90%,29.5918856,-82.0869578
8650,Limestone,Illinois,1522,-6.20%,41.1340115,-87.96740843
8651,Mexico,New York,1522,-3.10%,35.0586534,-107.527271
8652,Oak Hill,Ohio,1522,-9.10%,38.8939646,-82.573495
8653,Salem,West Virginia,1522,-27.30%,39.2828653,-80.5589856
8654,Avoca,Iowa,1521,-5.30%,41.4766571,-95.3380549
8655,Bennington,Nebraska,1521,46.20%,41.3647193,-96.1577968
8656,Gordon,Nebraska,1521,-12.90%,42.8047822,-102.2032735
8657,Seven Points,Texas,1521,18.90%,32.3388605,-96.23151234
8658,Anna,Ohio,1520,12.80%,40.3944932,-84.1727231
8659,Coal Run Village,Kentucky,1520,123.80%,37.5131553,-82.5584861
8660,Powhatan Point,Ohio,1520,-11.80%,39.860075,-80.815368
8661,Rainelle,West Virginia,1520,-1.30%,37.9688103,-80.7671067
8662,Shreve,Ohio,1520,-3.70%,40.6814481,-82.0218148
8663,Boyd,Texas,1518,36.10%,33.0788867,-97.5654422
8664,Stacy,Minnesota,1518,11.00%,45.3980205,-92.9874404
8665,Mediapolis,Iowa,1517,-7.80%,41.008076,-91.1633978
8666,Waterville,New York,1517,-11.60%,42.931181,-75.3798924
8667,Cross Roads,Texas,1516,151.80%,33.2312781,-97.0091144
8668,Bells,Texas,1515,24.70%,33.6103837,-96.4108188
8669,Meridian,Texas,1515,4.60%,31.9247314,-97.6561096
8670,Claycomo,Missouri,1514,19.90%,39.1977626,-94.5037902
8671,Redfield,Arkansas,1514,27.10%,34.4450465,-92.1842971
8672,Susquehanna Depot,Pennsylvania,1513,-10.20%,41.9439867,-75.6041902
8673,Winchester,Missouri,1513,-8.20%,38.5903311,-90.5279
8674,Atlantic Beach,North Carolina,1512,-15.60%,34.6990505,-76.7402108
8675,Aurora,Texas,1512,70.40%,33.05957995,-97.51107099
8676,Nutter Fort,West Virginia,1512,-9.90%,39.2634213,-80.3197283
8677,Snow Hill,North Carolina,1512,-2.50%,35.4515504,-77.6810859
8678,West Salem,Ohio,1511,0.50%,40.9714448,-82.1098748
8679,Ligonier,Pennsylvania,1510,-10.70%,40.2430966,-79.2376363
8680,Pilot Rock,Oregon,1509,-1.50%,45.4832097,-118.8297814
8681,Granger,Iowa,1508,132.30%,41.7610984,-93.8243925
8682,Marathon City,Wisconsin,1508,-8.30%,44.9310044,-89.8394576
8683,Montgomery,West Virginia,1508,-22.10%,38.1803833,-81.3284452
8684,Huntsville,Missouri,1507,-3.00%,39.4405891,-92.5451834
8685,Johnson,Vermont,1507,5.80%,44.6356063,-72.6803979
8686,Montgomery,Pennsylvania,1507,-10.80%,41.1703592,-76.8769076
8687,Bannockburn,Illinois,1506,5.00%,42.1933581,-87.8664579
8688,Granger,Texas,1505,20.40%,30.7176929,-97.4427801
8689,Worthington,Kentucky,1505,-9.70%,38.5488923,-82.7245072
8690,Harlan,Kentucky,1504,-27.00%,36.8431441,-83.321848
8691,Herscher,Illinois,1504,-1.80%,41.0495316,-88.09621
8692,Monrovia,Indiana,1504,126.50%,39.5789357,-86.4822187
8693,Lincolnton,Georgia,1503,-8.80%,33.793705,-82.4795695
8694,Clinton,Louisiana,1502,-24.70%,30.861536,-91.0145905
8695,De Soto,Illinois,1502,-8.90%,37.8175506,-89.2278613
8696,Shoshone,Idaho,1502,6.40%,47.305486,-115.9583164
8697,Stanton,Nebraska,1502,-7.20%,41.9220687,-97.2141158
8698,Neligh,Nebraska,1501,-8.90%,42.1286396,-98.0299608
8699,Oakland,Iowa,1501,1.00%,41.3091596,-95.3966671
8700,Terra Alta,West Virginia,1500,2.70%,39.4457091,-79.5465646
8701,Waterman,Illinois,1500,20.70%,41.7716963,-88.7736942
8702,Columbine Valley,Colorado,1499,31.00%,39.6010989,-105.032206
8703,Depoe Bay,Oregon,1499,26.00%,44.8104233,-124.0620096
8704,Erie,Illinois,1499,-5.50%,41.6563287,-90.0790166
8705,Winfield,Missouri,1499,105.90%,38.9972723,-90.738458
8706,Ackley,Iowa,1498,-17.40%,42.5539385,-93.0526788
8707,Orfordville,Wisconsin,1498,17.90%,42.6278176,-89.2557081
8708,Brooklyn Heights,Ohio,1497,-3.80%,41.4213632,-81.6774726
8709,East Hazel Crest,Illinois,1497,-6.70%,41.5736457,-87.6464346
8710,Kittitas,Washington,1497,36.30%,46.9838217,-120.4182898
8711,St. Regis Park,Kentucky,1497,-1.50%,38.2302255,-85.61475918
8712,Lake Hamilton,Florida,1496,8.60%,28.0444644,-81.6278544
8713,Long Beach,Washington,1496,9.90%,46.35232,-124.054331
8714,Centerfield,Utah,1495,42.90%,39.1252392,-111.8190914
8715,Ferndale,Pennsylvania,1495,-18.10%,40.2889638,-78.9147471
8716,Ferron,Utah,1495,-7.50%,39.0935829,-111.1332247
8717,Marion,Mississippi,1495,14.10%,32.4173638,-88.6478207
8718,Mount Vernon,Alabama,1495,77.50%,31.0851775,-88.0133325
8719,Waterford,Pennsylvania,1495,3.10%,41.9424811,-79.9842062
8720,Booker,Texas,1494,14.50%,36.4533648,-100.5373673
8721,Elizabethville,Pennsylvania,1494,11.30%,40.5489742,-76.8119151
8722,Guthrie Center,Iowa,1494,-10.00%,41.6772467,-94.5035974
8723,Urbana,Iowa,1494,43.60%,42.2241596,-91.8743444
8724,Copper Canyon,Texas,1493,22.10%,33.0959546,-97.0966777
8725,Seadrift,Texas,1493,10.10%,28.4152807,-96.7135933
8726,Sylvan Springs,Alabama,1492,0.20%,33.5156628,-87.0149948
8727,Castle Dale,Utah,1491,-9.70%,39.212192,-111.019613
8728,Dale,Indiana,1491,-4.90%,38.1689416,-86.9899966
8729,Avis,Pennsylvania,1490,0.00%,41.1847939,-77.3138622
8730,Edmonston,Maryland,1490,11.20%,38.9471169,-76.931677
8731,Greenup,Illinois,1490,-3.30%,39.2478159,-88.1633719
8732,Audubon Park,Kentucky,1489,-3.60%,38.2039592,-85.7252394
8733,Baldwin,Florida,1489,-7.90%,30.3027384,-81.9753865
8734,Cherokee,Oklahoma,1489,-8.10%,36.7544746,-98.3567403
8735,Colma,California,1489,25.40%,37.6766821,-122.459603
8736,Duncannon,Pennsylvania,1489,-1.00%,40.3931433,-77.0325751
8737,Wendover,Utah,1489,-6.80%,40.7374014,-114.0304541
8738,McCrory,Arkansas,1488,-18.90%,35.2561979,-91.2001246
8739,Port Barrington,Illinois,1488,71.60%,42.2425236,-88.2020267
8740,Fulton,Texas,1487,-4.30%,29.4615095,-98.5192662
8741,Baird,Texas,1486,-8.40%,32.3970425,-99.39828783
8742,Manito,Illinois,1486,-14.10%,40.4258736,-89.7792762
8743,Shepherd,Michigan,1486,-0.40%,43.524475,-84.694733
8744,Sun Valley,Idaho,1486,4.10%,43.696215,-114.353097
8745,Warsaw,Virginia,1486,8.30%,37.9587465,-76.7580211
8746,Johnsonville,South Carolina,1485,2.40%,33.8179432,-79.4492228
8747,Oakwood,Illinois,1485,-1.00%,40.1161471,-87.7783592
8748,Williamsville,Illinois,1485,3.40%,39.9542161,-89.5487126
8749,Windsor,Pennsylvania,1485,11.60%,39.9156527,-76.5810226
8750,Babbitt,Minnesota,1484,-11.00%,47.7087143,-91.9440871
8751,Oak Leaf,Texas,1484,22.10%,32.5204155,-96.8547218
8752,Glen Alpine,North Carolina,1483,33.30%,35.7290168,-81.7792661
8753,Lynchburg,Ohio,1483,9.10%,39.241729,-83.7913143
8754,Blossburg,Pennsylvania,1482,0.30%,41.6795186,-77.0638567
8755,Lone Star,Texas,1482,-8.80%,32.941589,-94.7094584
8756,Cannelton,Indiana,1481,22.80%,37.9114446,-86.7444321
8757,Warsaw,Illinois,1480,-17.20%,40.359211,-91.4345978
8758,Wolfe City,Texas,1480,-5.80%,33.368533,-96.0714818
8759,Belle,Missouri,1479,10.10%,38.286093,-91.71941326
8760,Bismarck,Missouri,1478,0.30%,37.7692167,-90.6248481
8761,Porterdale,Georgia,1478,8.30%,33.5751146,-83.8937954
8762,Montrose,Pennsylvania,1477,-11.00%,41.8339654,-75.8771388
8763,Parkston,South Dakota,1477,-11.40%,43.395007,-97.984421
8764,Webb,Alabama,1477,13.70%,31.2604534,-85.2732658
8765,Wheeler,Texas,1477,8.20%,35.3921902,-100.2632764
8766,Bertram,Texas,1476,30.90%,30.7437645,-98.0554349
8767,Birch Run,Michigan,1476,-12.00%,42.3706106,-83.4183292
8768,Elizabeth,Pennsylvania,1476,-6.30%,40.2692367,-79.8897706
8769,North Redington Beach,Florida,1476,-0.60%,27.8161361,-82.8206587
8770,Groton,South Dakota,1475,9.00%,45.447313,-98.098779
8771,San Antonio,Florida,1475,113.70%,28.3361142,-82.2745308
8772,Cuba,New York,1474,-9.50%,42.2194545,-78.27555417
8773,Pittsville,Maryland,1474,24.40%,38.3954411,-75.4130775
8774,Bridgeport,Nebraska,1472,-7.50%,41.6666399,-103.0976578
8775,Freedom,Pennsylvania,1472,-16.20%,40.6856221,-80.2517277
8776,Hebron,Nebraska,1472,-5.70%,40.166393,-97.585875
8777,Monticello,Mississippi,1472,-15.10%,31.5536678,-90.1072865
8778,Interlachen,Florida,1471,-0.20%,29.6238574,-81.8903684
8779,Monona,Iowa,1471,-4.60%,42.0218737,-95.9356631
8780,Redington Beach,Florida,1471,-4.40%,27.8086364,-82.811214
8781,Logan,West Virginia,1470,-9.30%,37.8487778,-81.9932151
8782,Richmond,Minnesota,1470,21.60%,45.4541305,-94.518332
8783,South Palm Beach,Florida,1470,-3.80%,26.588958,-80.0386522
8784,Victory Gardens,New Jersey,1470,-4.70%,40.8759325,-74.5423796
8785,Weldon,North Carolina,1470,-17.70%,36.4214765,-77.6184209
8786,Paonia,Colorado,1469,-4.10%,38.8683205,-107.5920018
8787,Indian Shores,Florida,1468,-14.20%,27.862801,-82.8484373
8788,Colwich,Kansas,1467,17.90%,37.7791785,-97.5364351
8789,Old River-Winfree,Texas,1467,-22.00%,29.8682764,-94.8327007
8790,Winchester,Illinois,1467,-11.50%,39.629639,-90.4561955
8791,Catawissa,Pennsylvania,1466,-7.00%,40.9548267,-76.4609868
8792,Montello,Wisconsin,1466,4.70%,43.7913679,-89.3198414
8793,Plandome,New York,1466,15.00%,40.8067675,-73.7034639
8794,Big Bend,Wisconsin,1465,14.00%,42.8814034,-88.2067573
8795,Brooklyn,Wisconsin,1465,59.00%,42.8523555,-89.3691672
8796,Jackson Center,Ohio,1465,6.00%,40.4394935,-84.0402203
8797,North Lewisburg,Ohio,1465,-9.10%,40.2231134,-83.557427
8798,Somerville,Texas,1465,-14.30%,30.3441909,-96.5291263
8799,Stamps,Arkansas,1465,-30.90%,33.3654024,-93.4951758
8800,Burkesville,Kentucky,1464,-16.60%,36.7903399,-85.3705186
8801,Colfax,Louisiana,1464,-11.50%,31.5194077,-92.7068037
8802,Fosston,Minnesota,1464,-6.90%,47.5763481,-95.751415
8803,Hartington,Nebraska,1464,-10.60%,42.6224992,-97.2644985
8804,Leland Grove,Illinois,1464,-7.40%,39.7790889,-89.68224787
8805,Marble Hill,Missouri,1464,-2.70%,37.3058871,-89.9703793
8806,Mount Pulaski,Illinois,1464,-13.70%,40.0108767,-89.282314
8807,New Haven,West Virginia,1464,-6.00%,38.986468,-81.9734718
8808,Akron,Iowa,1463,-1.70%,42.8288818,-96.5594773
8809,Ardmore,Alabama,1463,40.80%,34.986364,-86.8380045
8810,Cambria,Illinois,1463,9.70%,37.7814392,-89.1192454
8811,Clermont,Indiana,1463,-1.40%,39.8097656,-86.3224925
8812,Malvern,Alabama,1463,20.30%,31.1393439,-85.5191005
8813,Castleton-on-Hudson,New York,1462,-9.50%,42.5308134,-73.7553018
8814,Garrison,North Dakota,1462,11.60%,47.652223,-101.415717
8815,Blue Ridge,Georgia,1461,19.90%,34.863972,-84.324087
8816,Culver,Indiana,1461,-4.10%,41.2189311,-86.4230626
8817,Versailles,Pennsylvania,1461,-15.00%,40.3156253,-79.8311582
8818,Center Hill,Florida,1460,50.60%,28.6499942,-81.9925814
8819,Livonia,New York,1460,6.40%,42.8214525,-77.6686097
8820,Fort Recovery,Ohio,1458,13.80%,40.4128241,-84.7763511
8821,Head of the Harbor,New York,1458,0.10%,40.8954455,-73.16386874
8822,Perryville,Arkansas,1458,0.00%,35.0087601,-92.80277708
8823,Slater,Iowa,1458,10.90%,41.8824145,-93.683684
8824,Burns,Tennessee,1456,1.80%,36.0533943,-87.3125104
8825,Manteo,North Carolina,1456,21.60%,35.9082257,-75.6757303
8826,Newton,Alabama,1456,-14.60%,31.3351716,-85.6052133
8827,South Coatesville,Pennsylvania,1456,45.80%,39.9742729,-75.8199462
8828,Somerset,Ohio,1455,-6.10%,39.8072327,-82.2992712
8829,Blades,Delaware,1454,32.10%,38.6356605,-75.6093632
8830,Cleveland,Wisconsin,1454,6.90%,43.9149942,-87.7473085
8831,Colmar Manor,Maryland,1454,15.40%,38.9315028,-76.9502596
8832,Crump,Tennessee,1454,1.80%,35.2217482,-88.3180946
8833,Gower,Missouri,1454,4.00%,39.6108304,-94.5994004
8834,Pine Prairie,Louisiana,1454,5.70%,30.7838066,-92.425411
8835,Towanda,Kansas,1454,6.10%,37.797517,-96.999758
8836,Whitmire,South Carolina,1454,-5.40%,34.5029146,-81.6114932
8837,Lexington,Mississippi,1453,-27.90%,33.1131834,-90.0531408
8838,Bangor,Wisconsin,1452,3.60%,43.8930218,-90.9904109
8839,Bremen,Ohio,1452,15.70%,39.7017328,-82.4268216
8840,Bryson City,North Carolina,1452,2.70%,35.4309291,-83.447381
8841,Roaming Shores,Ohio,1452,17.20%,41.643111,-80.82342
8842,Sugar City,Idaho,1452,12.00%,43.873014,-111.748
8843,Burton,Ohio,1451,0.00%,41.471426,-81.145104
8844,Dixon,Missouri,1450,-10.70%,37.9917061,-92.0937783
8845,Albion,Pennsylvania,1449,-9.60%,41.8906112,-80.3664542
8846,Dassel,Minnesota,1449,16.20%,45.0816298,-94.3069284
8847,Fox Lake,Wisconsin,1449,-1.50%,43.565543,-88.9064984
8848,Kimball,Tennessee,1449,10.20%,35.0478571,-85.6719138
8849,Paul,Idaho,1449,43.80%,42.6079647,-113.7833506
8850,Ackerman,Mississippi,1448,-14.30%,33.3101243,-89.1728434
8851,Dunlap,Illinois,1448,50.30%,40.8616513,-89.6777665
8852,Leoti,Kansas,1448,-8.80%,38.479741,-101.3587713
8853,Rural Retreat,Virginia,1448,7.40%,36.8937299,-81.2759341
8854,Woodward,Iowa,1448,20.00%,41.8569299,-93.9218956
8855,West Liberty,West Virginia,1447,15.00%,40.169794,-80.5936851
8856,Westlake,Florida,1447,,28.62824255,-81.47084199
8857,Irwindale,California,1446,0.00%,34.1069927,-117.934214
8858,Walford,Iowa,1445,17.70%,41.8782339,-91.8349175
8859,Ash Grove,Missouri,1444,0.40%,37.3153257,-93.5852004
8860,Awendaw,South Carolina,1443,20.40%,33.0376703,-79.613127
8861,Grapeland,Texas,1443,-0.40%,31.491845,-95.4785606
8862,Ortonville,Michigan,1443,-5.90%,42.8522506,-83.4430002
8863,Arlington,Ohio,1442,4.80%,40.8936647,-83.6502092
8864,Edgar,Wisconsin,1442,4.10%,44.9271888,-89.9634629
8865,Fayette,Iowa,1441,6.80%,42.8420766,-91.850265
8866,Woodbranch,Texas,1441,10.00%,30.1810485,-95.1888218
8867,Dover,Arkansas,1440,7.50%,35.4004413,-93.1142982
8868,Girardville,Pennsylvania,1440,-17.10%,40.7914769,-76.2835569
8869,Vienna,Illinois,1440,13.80%,37.4153295,-88.8978435
8870,Cut and Shoot,Texas,1438,23.10%,30.3332654,-95.357994
8871,Grand Isle,Louisiana,1438,-6.80%,29.2366172,-89.9872942
8872,Laflin,Pennsylvania,1438,-4.20%,41.2889696,-75.8054718
8873,Rotan,Texas,1438,-10.40%,32.8520496,-100.465664
8874,Saxonburg,Pennsylvania,1438,-11.70%,40.7539956,-79.8103943
8875,Huntington Bay,New York,1437,-4.00%,40.8998203,-73.4148418
8876,Fayette,Mississippi,1436,-35.40%,31.7115169,-91.0606607
8877,Gretna,Florida,1436,-21.30%,30.6171378,-84.6599145
8878,Hurley,Wisconsin,1436,-21.60%,46.4496698,-90.186564
8879,Ivanhoe,Texas,1436,,30.679558,-94.41627251
8880,Queen City,Texas,1436,-10.70%,33.1487411,-94.150187
8881,State Center,Iowa,1436,6.50%,42.0168404,-93.1634316
8882,Terre Hill,Pennsylvania,1435,16.10%,40.1596335,-76.05108495
8883,Virginia,Illinois,1435,-16.80%,39.9511595,-90.2123427
8884,Glenville,West Virginia,1434,-7.00%,38.9342573,-80.8376033
8885,Roxana,Illinois,1434,-10.80%,38.8482602,-90.0768875
8886,Sutton,Nebraska,1434,-0.80%,40.6065876,-97.8593988
8887,Corning,Iowa,1433,-19.60%,40.9899862,-94.7408068
